transaction_id,amount,hour_of_day,distance_from_home_km,transactions_last_24h,is_foreign_transaction,is_online,used_chip,merchant_category,is_fraud
txn_003989,41.44,16,15.1,5,0,0,1,grocery,0
txn_003990,405.62,4,229.7,8,0,1,0,grocery,1
txn_003991,18.36,15,21.3,4,0,1,1,retail,0
txn_003992,565.39,3,408.6,9,1,0,0,retail,1
txn_003993,22.69,7,14.6,5,0,1,0,online_shopping,0
txn_003994,11.95,21,10.5,2,0,0,1,online_shopping,0
txn_003995,71.6,19,9.4,4,0,1,1,grocery,0
txn_003996,92.23,9,21.2,3,1,1,1,online_shopping,0
txn_003997,19.2,21,10.4,4,1,0,1,entertainment,0
txn_003998,25.18,21,19.0,5,0,1,1,entertainment,0
txn_003999,23.39,20,29.1,4,0,0,0,entertainment,0
txn_004000,4.71,16,5.2,3,0,0,1,entertainment,0
txn_004001,61.05,22,6.1,5,0,1,1,retail,0
txn_004002,54.71,17,20.7,5,0,0,1,retail,0
txn_004003,12.31,12,7.7,4,0,0,1,restaurant,0
txn_004004,26.36,12,29.1,4,0,1,1,gas_station,0
txn_004005,11.66,12,28.3,2,0,0,1,online_shopping,0
txn_004006,37.42,16,29.3,1,0,1,0,restaurant,0
txn_004007,11.69,17,15.4,4,0,1,1,retail,0
txn_004008,72.84,19,13.2,1,1,1,1,grocery,0
txn_004009,25.63,19,21.2,5,0,0,0,gas_station,0
txn_004010,18.31,17,8.0,5,0,1,0,gas_station,0
txn_004011,6.3,12,15.8,3,0,1,1,online_shopping,0
txn_004012,24.53,10,1.4,4,0,1,1,restaurant,0
txn_004013,424.14,23,387.9,5,1,1,0,restaurant,1
txn_004014,4.72,2,63.6,14,1,1,1,gas_station,1
txn_004015,17.65,13,11.1,5,0,0,1,travel,0
txn_004016,4.44,11,14.5,3,0,0,1,grocery,0
txn_004017,68.55,19,9.2,4,1,1,1,grocery,0
txn_004018,11.77,21,22.0,1,0,1,1,restaurant,0
txn_004019,15.2,21,2.4,3,0,0,1,grocery,0
txn_004020,13.27,21,9.3,2,0,1,1,gas_station,0
txn_004021,11.95,8,23.1,4,0,0,1,gas_station,0
txn_004022,423.63,1,432.7,14,1,1,1,grocery,1
txn_004023,10.98,22,3.0,1,0,1,0,travel,0
txn_004024,8.05,10,17.3,3,0,0,1,restaurant,0
txn_004025,23.04,17,9.0,5,0,0,1,entertainment,0
txn_004026,32.83,20,18.3,1,1,0,1,gas_station,0
txn_004027,52.26,18,22.3,1,0,1,0,retail,0
txn_004028,8.07,7,4.0,4,0,1,1,gas_station,0
txn_004029,169.52,10,10.3,1,0,1,1,gas_station,0
txn_004030,7.33,10,1.4,1,0,0,0,gas_station,0
txn_004031,72.6,6,10.0,2,0,1,0,travel,0
txn_004032,638.61,23,494.4,13,1,1,0,gas_station,1
txn_004033,35.77,18,11.1,5,0,0,1,gas_station,0
txn_004034,74.84,20,16.9,4,0,0,1,gas_station,0
txn_004035,87.51,16,20.3,4,1,1,1,gas_station,0
txn_004036,105.83,11,10.1,4,0,1,1,retail,0
txn_004037,1424.13,3,308.7,10,1,1,0,online_shopping,1
txn_004038,103.95,7,15.4,5,0,0,1,online_shopping,0
txn_004039,160.36,20,11.5,4,0,0,1,travel,0
txn_004040,14.5,11,6.5,4,0,0,0,entertainment,0
txn_004041,19.87,16,5.1,1,0,0,0,grocery,0
txn_004042,57.1,9,3.6,5,0,0,0,grocery,0
txn_004043,40.63,21,14.3,5,0,0,1,grocery,0
txn_004044,128.03,21,1.5,5,0,1,0,online_shopping,0
txn_004045,14.05,21,21.0,3,0,0,1,gas_station,0
txn_004046,17.42,16,15.5,1,0,0,1,online_shopping,0
txn_004047,35.01,17,6.9,4,0,1,1,online_shopping,0
txn_004048,12.59,18,14.2,1,0,0,1,grocery,0
txn_004049,1686.64,23,351.5,6,1,1,0,grocery,1
txn_004050,9.34,7,18.7,2,0,1,1,travel,0
txn_004051,19.6,16,15.7,1,0,1,1,grocery,0
txn_004052,34.98,10,22.3,4,0,0,1,entertainment,0
txn_004053,6.57,6,0.6,2,0,0,1,gas_station,0
txn_004054,24.9,7,16.4,1,0,1,1,entertainment,0
txn_004055,39.77,11,15.9,4,1,1,1,travel,0
txn_004056,5.26,21,19.4,1,0,1,1,travel,0
txn_004057,17.23,19,11.4,4,0,0,1,restaurant,0
txn_004058,64.43,15,17.9,4,0,1,1,restaurant,0
txn_004059,58.88,6,20.0,3,0,1,1,grocery,0
txn_004060,127.81,15,26.3,3,0,1,1,gas_station,0
txn_004061,59.74,9,24.1,4,0,1,1,gas_station,0
txn_004062,200.39,9,14.1,2,0,0,1,grocery,0
txn_004063,2458.87,22,110.0,15,1,1,0,online_shopping,1
txn_004064,125.83,13,12.5,1,0,0,1,grocery,0
txn_004065,52.99,9,23.4,3,0,0,0,gas_station,0
txn_004066,57.64,9,9.7,2,0,1,1,online_shopping,0
txn_004067,105.89,13,24.3,2,0,0,1,travel,0
txn_004068,19.36,18,4.7,3,0,1,1,retail,0
txn_004069,41.81,19,5.2,3,0,0,1,entertainment,0
txn_004070,13.89,9,28.5,1,0,1,1,online_shopping,0
txn_004071,11.51,20,7.7,3,0,1,1,online_shopping,0
txn_004072,3.22,14,18.4,1,0,1,1,restaurant,0
txn_004073,78.89,17,27.4,3,0,0,1,restaurant,0
txn_004074,62.87,7,19.1,1,0,1,1,online_shopping,0
txn_004075,53.54,9,22.8,5,0,0,1,restaurant,0
txn_004076,2.92,18,5.3,3,0,1,0,grocery,0
txn_004077,24.03,18,20.5,2,0,0,1,entertainment,0
txn_004078,72.44,8,23.3,5,0,1,1,grocery,0
txn_004079,85.59,6,29.1,3,0,1,1,restaurant,0
txn_004080,156.59,7,28.7,2,1,0,0,grocery,0
txn_004081,105.83,18,5.8,2,1,1,1,online_shopping,0
txn_004082,251.35,21,4.1,5,0,0,0,restaurant,0
txn_004083,357.4,4,464.0,18,1,1,0,travel,1
txn_004084,51.36,10,3.9,1,0,1,0,grocery,0
txn_004085,9.58,17,10.0,3,1,0,1,entertainment,0
txn_004086,42.37,22,22.9,2,0,1,1,travel,0
txn_004087,72.24,7,23.9,3,0,0,0,online_shopping,0
txn_004088,134.38,12,24.6,2,0,0,1,grocery,0
txn_004089,213.53,11,12.2,1,0,0,1,restaurant,0
txn_004090,27.05,18,5.7,2,0,0,1,entertainment,0
txn_004091,7.43,22,11.7,5,0,1,0,grocery,0
txn_004092,15.28,7,16.4,1,0,1,1,travel,0
txn_004093,9.16,10,20.1,2,0,0,0,online_shopping,0
txn_004094,39.27,21,22.4,1,1,0,0,retail,0
txn_004095,110.46,7,23.3,2,0,1,1,grocery,0
txn_004096,29.18,8,25.9,4,0,1,1,restaurant,0
txn_004097,26.43,12,20.6,5,0,1,1,retail,0
txn_004098,29.16,16,5.8,1,1,1,0,travel,0
txn_004099,55.19,14,15.6,1,0,1,1,gas_station,0
txn_004100,3.15,12,15.7,4,0,0,0,grocery,0
txn_004101,22.15,21,25.6,4,0,0,1,entertainment,0
txn_004102,23.96,20,5.4,4,0,1,1,entertainment,0
txn_004103,6.23,16,9.7,1,0,0,1,travel,0
txn_004104,86.14,15,21.2,4,0,1,0,restaurant,0
txn_004105,5.25,18,14.5,1,0,0,1,entertainment,0
txn_004106,34.22,10,18.3,5,0,1,1,gas_station,0
txn_004107,27.36,22,8.7,4,0,0,1,grocery,0
txn_004108,23.23,12,25.3,2,0,0,1,grocery,0
txn_004109,8.11,15,11.0,5,1,0,1,entertainment,0
txn_004110,38.28,11,10.4,2,0,0,1,entertainment,0
txn_004111,17.44,17,25.7,5,0,0,0,travel,0
txn_004112,6.83,6,14.1,2,0,1,0,online_shopping,0
txn_004113,11.93,15,27.8,1,0,1,1,gas_station,0
txn_004114,42.14,20,25.3,2,0,1,1,retail,0
txn_004115,15.05,17,22.1,2,0,1,1,travel,0
txn_004116,37.03,6,30.0,2,0,0,1,retail,0
txn_004117,63.92,6,26.9,1,0,0,1,gas_station,0
txn_004118,101.99,18,23.3,1,0,0,0,retail,0
txn_004119,36.72,10,12.0,3,0,1,1,travel,0
txn_004120,85.38,15,8.6,3,0,0,1,travel,0
txn_004121,6.68,17,1.1,2,1,1,1,online_shopping,0
txn_004122,47.61,9,7.7,2,1,0,1,restaurant,0
txn_004123,22.8,17,19.6,2,0,1,1,gas_station,0
txn_004124,262.98,2,121.9,6,1,1,0,grocery,1
txn_004125,28.79,8,20.4,5,0,0,1,entertainment,0
txn_004126,41.5,15,13.5,5,0,1,0,gas_station,0
txn_004127,36.13,9,23.4,3,0,1,1,gas_station,0
txn_004128,554.43,2,246.2,10,1,1,0,retail,1
txn_004129,42.54,17,19.6,3,1,0,0,retail,0
txn_004130,75.79,16,22.6,5,0,1,1,restaurant,0
txn_004131,46.51,17,0.1,3,1,1,1,online_shopping,0
txn_004132,191.74,6,22.0,2,1,1,0,online_shopping,0
txn_004133,69.93,16,20.3,5,0,1,1,retail,0
txn_004134,56.02,9,29.8,4,0,0,1,online_shopping,0
txn_004135,269.64,9,10.0,2,0,1,0,restaurant,0
txn_004136,40.6,21,26.7,4,0,0,0,online_shopping,0
txn_004137,95.72,18,27.5,5,0,0,1,entertainment,0
txn_004138,82.9,13,23.6,2,0,1,1,gas_station,0
txn_004139,21.12,15,22.8,5,0,0,1,grocery,0
txn_004140,19.73,14,3.7,5,0,1,1,grocery,0
txn_004141,19.1,7,8.3,4,0,0,1,gas_station,0
txn_004142,71.29,9,11.8,2,1,1,0,retail,0
txn_004143,23.63,22,27.7,1,0,0,1,travel,0
txn_004144,92.23,12,25.1,4,0,0,1,entertainment,0
txn_004145,40.32,19,16.2,5,0,0,1,entertainment,0
txn_004146,4.04,22,27.1,3,0,1,1,grocery,0
txn_004147,205.64,16,10.7,2,0,1,0,restaurant,0
txn_004148,43.36,8,7.0,4,1,0,1,restaurant,0
txn_004149,55.55,6,29.8,1,0,1,1,online_shopping,0
txn_004150,19.23,21,5.5,2,0,0,1,entertainment,0
txn_004151,7.62,22,20.6,1,0,0,1,retail,0
txn_004152,27.9,8,27.6,5,0,1,1,online_shopping,0
txn_004153,7133.09,2,459.7,7,1,1,0,travel,1
txn_004154,84.03,22,23.9,5,0,0,1,online_shopping,0
txn_004155,32.47,8,16.2,5,0,1,0,restaurant,0
txn_004156,22.44,16,26.0,1,0,1,0,grocery,0
txn_004157,29.41,19,9.7,5,0,1,1,travel,0
txn_004158,41.25,7,1.6,3,0,0,1,online_shopping,0
txn_004159,18.35,21,5.4,1,0,0,1,online_shopping,0
txn_004160,26.24,22,24.8,4,0,1,1,entertainment,0
txn_004161,13.19,17,2.3,2,1,0,1,grocery,0
txn_004162,63.84,7,26.1,5,0,1,1,online_shopping,0
txn_004163,17.7,13,16.3,3,0,1,1,entertainment,0
txn_004164,82.09,11,27.8,4,0,1,1,restaurant,0
txn_004165,27.12,7,24.3,5,0,0,1,entertainment,0
txn_004166,22.27,12,3.7,2,0,0,0,entertainment,0
txn_004167,25.73,17,0.5,2,0,1,0,online_shopping,0
txn_004168,25.35,14,2.8,5,0,1,1,entertainment,0
txn_004169,94.96,11,11.2,5,0,1,0,entertainment,0
txn_004170,12.44,21,4.2,3,0,0,1,entertainment,0
txn_004171,49.83,6,8.4,4,0,0,1,online_shopping,0
txn_004172,13.18,19,21.9,1,0,1,1,restaurant,0
txn_004173,86.35,20,4.9,4,0,0,0,entertainment,0
txn_004174,24.41,12,4.9,2,0,0,1,entertainment,0
txn_004175,1089.88,2,459.2,10,0,0,1,travel,1
txn_004176,155.45,12,12.4,3,0,0,1,restaurant,0
txn_004177,29.95,8,22.5,2,0,1,1,restaurant,0
txn_004178,20.76,20,22.4,3,0,0,1,travel,0
txn_004179,11.13,15,28.6,5,0,0,1,gas_station,0
txn_004180,8.74,9,25.1,4,0,1,0,online_shopping,0
txn_004181,22.97,8,16.7,2,0,1,1,travel,0
txn_004182,26.42,18,5.8,4,0,1,1,retail,0
txn_004183,51.63,21,1.6,4,0,0,1,gas_station,0
txn_004184,35.68,16,5.6,5,0,0,1,restaurant,0
txn_004185,28.17,10,23.0,5,0,0,1,travel,0
txn_004186,64.9,9,25.6,5,0,0,0,gas_station,0
txn_004187,8.65,11,12.0,5,0,0,1,online_shopping,0
txn_004188,51.78,9,6.4,4,0,0,1,restaurant,0
txn_004189,88.49,6,7.6,2,1,0,0,online_shopping,0
txn_004190,4.11,7,2.8,1,0,0,1,grocery,0
txn_004191,77.0,20,24.1,2,0,0,1,retail,0
txn_004192,55.86,21,27.2,4,0,0,1,online_shopping,0
txn_004193,7.93,22,26.7,4,0,1,1,gas_station,0
txn_004194,83.97,9,22.9,5,1,1,1,restaurant,0
txn_004195,23.57,20,13.1,4,0,0,1,online_shopping,0
txn_004196,166.71,18,27.6,5,1,1,1,restaurant,0
txn_004197,23.18,19,7.9,5,1,0,1,restaurant,0
txn_004198,41.13,22,18.2,1,0,1,1,travel,0
txn_004199,5.42,20,10.1,5,0,0,0,entertainment,0
txn_004200,74.6,6,1.7,4,0,1,1,entertainment,0
txn_004201,48.19,7,22.6,4,0,0,0,travel,0
txn_004202,6997.94,0,382.9,13,0,0,1,retail,1
txn_004203,21.59,17,11.3,5,0,1,0,travel,0
txn_004204,36.61,21,19.1,1,0,1,1,gas_station,0
txn_004205,38.0,18,18.0,5,0,1,1,online_shopping,0
txn_004206,34.38,15,17.5,4,1,1,1,entertainment,0
txn_004207,51.67,15,0.2,1,0,1,0,restaurant,0
txn_004208,75.83,10,19.5,4,0,1,1,retail,0
txn_004209,53.38,17,27.6,5,0,0,1,online_shopping,0
txn_004210,10.82,6,1.4,1,0,0,0,grocery,0
txn_004211,67.05,11,27.5,4,0,1,0,travel,0
txn_004212,36.77,22,24.5,2,0,1,1,retail,0
txn_004213,84.42,21,0.4,2,0,1,1,restaurant,0
txn_004214,59.07,21,28.5,4,0,1,1,online_shopping,0
txn_004215,42.85,21,1.4,2,0,0,1,gas_station,0
txn_004216,637.11,1,301.4,19,0,1,0,entertainment,1
txn_004217,26.15,7,25.5,3,0,0,0,grocery,0
txn_004218,23.19,16,27.8,4,0,0,1,online_shopping,0
txn_004219,45.01,7,28.4,2,0,1,1,gas_station,0
txn_004220,34.6,16,12.4,2,0,0,1,online_shopping,0
txn_004221,23.59,11,20.1,1,0,1,1,gas_station,0
txn_004222,49.8,14,23.0,2,0,0,1,travel,0
txn_004223,6.98,6,15.9,1,0,1,1,grocery,0
txn_004224,16.11,22,14.0,5,1,1,1,gas_station,0
txn_004225,11.08,7,27.3,3,0,0,1,grocery,0
txn_004226,33.48,7,1.1,2,0,1,1,travel,0
txn_004227,164.49,14,16.2,4,0,1,0,grocery,0
txn_004228,49.33,8,6.8,3,0,1,1,retail,0
txn_004229,204.46,22,18.2,1,0,0,0,gas_station,0
txn_004230,28.71,15,29.8,2,0,0,1,gas_station,0
txn_004231,39.47,16,4.1,4,0,1,1,grocery,0
txn_004232,7.02,15,23.8,4,0,0,0,grocery,0
txn_004233,10.95,14,16.5,2,0,1,1,online_shopping,0
txn_004234,16.03,8,25.4,4,0,1,1,entertainment,0
txn_004235,7.6,7,7.9,2,0,1,1,entertainment,0
txn_004236,79.24,18,6.3,1,0,0,1,online_shopping,0
txn_004237,163.07,3,440.1,13,1,0,0,travel,1
txn_004238,40.97,7,22.2,5,0,0,1,online_shopping,0
txn_004239,469.83,0,464.0,17,1,1,0,retail,1
txn_004240,526.88,22,347.2,15,1,0,1,entertainment,1
txn_004241,14.96,8,7.9,4,0,1,1,restaurant,0
txn_004242,238.19,11,0.8,4,0,1,1,entertainment,0
txn_004243,181.07,13,27.4,4,0,0,0,entertainment,0
txn_004244,382.48,0,56.1,18,1,0,0,grocery,1
txn_004245,27.65,21,12.3,2,0,0,1,retail,0
txn_004246,52.28,10,27.3,4,1,0,1,travel,0
txn_004247,82.12,16,4.4,1,0,0,1,online_shopping,0
txn_004248,43.45,21,8.3,5,0,1,1,entertainment,0
txn_004249,5.83,7,15.4,1,0,1,1,entertainment,0
txn_004250,58.7,8,2.7,2,0,1,1,restaurant,0
txn_004251,14.8,10,24.3,5,0,1,1,travel,0
txn_004252,48.08,11,3.1,3,0,1,1,gas_station,0
txn_004253,9.85,13,12.9,1,0,0,1,retail,0
txn_004254,12.05,20,23.4,1,0,1,0,online_shopping,0
txn_004255,29.29,18,19.7,4,0,1,1,gas_station,0
txn_004256,222.38,13,12.0,3,0,1,1,restaurant,0
txn_004257,28.68,8,18.9,1,0,0,1,online_shopping,0
txn_004258,194.12,21,8.1,3,0,1,0,entertainment,0
txn_004259,34.41,21,22.1,1,0,0,1,restaurant,0
txn_004260,54.88,17,27.9,4,0,0,1,restaurant,0
txn_004261,46.87,20,0.4,3,1,1,1,travel,0
txn_004262,34.66,11,5.0,1,0,0,1,grocery,0
txn_004263,288.46,3,441.7,7,0,1,0,gas_station,1
txn_004264,56.44,12,22.7,2,1,1,1,grocery,0
txn_004265,76.44,6,9.2,4,0,1,1,entertainment,0
txn_004266,21.91,8,5.1,1,0,1,1,travel,0
txn_004267,8.16,9,22.2,1,0,0,1,entertainment,0
txn_004268,18.3,16,23.5,5,0,0,1,gas_station,0
txn_004269,31.24,15,20.7,5,0,0,1,grocery,0
txn_004270,13.63,19,17.4,3,0,0,1,online_shopping,0
txn_004271,47.34,15,22.9,5,0,1,1,retail,0
txn_004272,8.85,8,22.8,3,0,1,1,online_shopping,0
txn_004273,6.8,22,23.3,4,0,1,1,travel,0
txn_004274,42.18,10,5.6,3,1,1,1,entertainment,0
txn_004275,16.9,14,26.1,2,0,1,1,grocery,0
txn_004276,77.09,16,26.3,5,0,1,1,gas_station,0
txn_004277,40.1,15,23.2,3,0,0,1,entertainment,0
txn_004278,50.5,15,14.0,5,0,0,1,online_shopping,0
txn_004279,19.23,14,26.7,1,1,0,1,gas_station,0
txn_004280,411.59,0,472.3,16,1,0,0,gas_station,1
txn_004281,5.09,12,17.3,2,0,0,0,grocery,0
txn_004282,70.71,20,8.5,5,0,1,1,online_shopping,0
txn_004283,12.42,22,7.2,1,0,1,0,entertainment,0
txn_004284,17.09,10,13.9,5,0,0,1,travel,0
txn_004285,35.92,7,26.2,2,0,0,1,gas_station,0
txn_004286,35.63,9,0.6,4,0,1,0,gas_station,0
txn_004287,9.67,6,25.5,4,0,0,0,gas_station,0
txn_004288,47.17,11,27.4,5,0,1,0,grocery,0
txn_004289,593.49,1,219.9,16,1,1,1,gas_station,1
txn_004290,55.27,6,27.4,3,0,1,1,entertainment,0
txn_004291,38.3,13,24.6,2,0,0,1,entertainment,0
txn_004292,49.83,11,14.4,5,0,0,0,travel,0
txn_004293,14.03,8,22.1,5,0,0,1,grocery,0
txn_004294,12.97,16,7.9,2,0,1,1,online_shopping,0
txn_004295,14.83,8,29.5,1,0,1,1,online_shopping,0
txn_004296,48.55,20,27.8,5,0,0,1,restaurant,0
txn_004297,3.83,13,10.0,3,0,1,1,grocery,0
txn_004298,32.07,19,6.2,2,0,1,1,restaurant,0
txn_004299,9.28,22,21.0,3,0,1,1,travel,0
txn_004300,8.46,8,12.1,5,1,1,1,restaurant,0
txn_004301,58.16,19,15.7,3,0,0,1,restaurant,0
txn_004302,32.97,12,19.5,1,0,0,1,restaurant,0
txn_004303,18.05,21,12.5,2,0,1,1,restaurant,0
txn_004304,157.53,22,29.0,2,1,1,1,travel,0
txn_004305,17.74,8,29.0,2,0,0,0,online_shopping,0
txn_004306,41.22,19,18.9,1,0,0,1,online_shopping,0
txn_004307,64.03,7,25.9,3,0,0,1,restaurant,0
txn_004308,49.53,18,13.7,1,0,0,1,restaurant,0
txn_004309,20.54,7,14.8,1,1,1,1,online_shopping,0
txn_004310,91.73,7,26.0,2,0,1,1,online_shopping,0
txn_004311,75.51,7,2.1,3,0,0,1,restaurant,0
txn_004312,8.55,11,23.9,3,0,0,1,retail,0
txn_004313,47.03,18,5.0,5,0,0,1,online_shopping,0
txn_004314,65.41,20,20.2,4,0,1,1,online_shopping,0
txn_004315,9.94,6,8.2,1,0,0,0,retail,0
txn_004316,56.21,13,8.3,2,0,1,1,gas_station,0
txn_004317,11.27,7,22.8,3,0,0,0,gas_station,0
txn_004318,44.78,17,24.9,5,0,0,1,online_shopping,0
txn_004319,29.9,13,6.1,2,1,1,0,entertainment,0
txn_004320,26.6,8,9.3,5,0,1,1,retail,0
txn_004321,14.54,18,8.3,2,0,0,1,restaurant,0
txn_004322,48.94,14,4.1,1,1,0,0,entertainment,0
txn_004323,29.49,19,21.6,5,0,1,1,grocery,0
txn_004324,11.22,10,27.0,4,0,1,0,grocery,0
txn_004325,64.04,18,1.2,4,0,1,0,online_shopping,0
txn_004326,61.33,18,14.2,1,0,0,1,restaurant,0
txn_004327,36.71,20,0.3,4,0,1,1,retail,0
txn_004328,40.58,22,2.7,1,1,0,1,online_shopping,0
txn_004329,43.53,10,22.5,4,0,1,0,travel,0
txn_004330,25.62,16,5.9,4,0,1,1,entertainment,0
txn_004331,8.0,12,28.9,3,0,0,1,grocery,0
txn_004332,91.76,11,22.6,4,0,0,0,entertainment,0
txn_004333,7.85,11,16.6,3,0,0,1,travel,0
txn_004334,17.59,19,18.6,2,0,0,1,grocery,0
txn_004335,20.82,9,5.9,5,1,1,1,gas_station,0
txn_004336,16.42,10,9.6,1,0,0,1,grocery,0
txn_004337,27.04,11,16.9,3,0,0,1,grocery,0
txn_004338,48.09,9,10.9,3,0,0,0,entertainment,0
txn_004339,7.02,19,23.9,3,0,0,1,gas_station,0
txn_004340,150.4,14,12.1,5,0,1,1,grocery,0
txn_004341,57.71,15,17.0,4,0,1,1,travel,0
txn_004342,13.64,6,20.8,3,0,1,1,restaurant,0
txn_004343,14.31,20,21.8,5,0,1,0,travel,0
txn_004344,67.92,20,29.8,1,1,0,1,restaurant,0
txn_004345,33.93,10,3.0,4,0,0,0,restaurant,0
txn_004346,62.68,14,27.0,4,1,1,0,restaurant,0
txn_004347,66.04,7,19.1,2,0,1,0,online_shopping,0
txn_004348,223.57,3,301.4,12,0,1,0,restaurant,1
txn_004349,22.43,7,20.5,2,1,0,1,gas_station,0
txn_004350,253.2,19,17.0,4,0,1,1,grocery,0
txn_004351,15.5,7,1.6,3,0,1,1,travel,0
txn_004352,250.31,15,11.2,2,0,0,1,restaurant,0
txn_004353,162.28,13,22.1,3,0,1,1,online_shopping,0
txn_004354,21.89,12,15.2,2,0,1,1,online_shopping,0
txn_004355,23.49,9,23.8,5,0,0,1,travel,0
txn_004356,59.63,16,5.5,1,0,0,1,travel,0
txn_004357,117.88,8,26.9,2,0,1,1,entertainment,0
txn_004358,7.06,11,1.1,3,0,1,1,online_shopping,0
txn_004359,37.77,16,5.8,2,0,1,1,online_shopping,0
txn_004360,158.34,6,25.2,3,0,1,1,grocery,0
txn_004361,8.55,13,4.7,2,0,1,1,entertainment,0
txn_004362,24.9,20,10.8,2,0,1,1,restaurant,0
txn_004363,34.89,6,28.7,4,0,0,1,online_shopping,0
txn_004364,47.85,9,17.0,4,1,1,0,online_shopping,0
txn_004365,59.4,8,14.6,1,0,1,0,gas_station,0
txn_004366,55.77,11,14.8,5,0,0,0,online_shopping,0
txn_004367,80.55,10,13.5,1,0,1,1,gas_station,0
txn_004368,50.18,9,17.3,2,0,1,1,online_shopping,0
txn_004369,180.58,7,3.1,3,0,0,1,travel,0
txn_004370,4.73,8,12.4,5,0,1,1,restaurant,0
txn_004371,21.76,13,3.5,5,1,1,1,entertainment,0
txn_004372,109.92,19,4.6,1,0,1,1,gas_station,0
txn_004373,16.38,13,17.2,2,0,1,1,gas_station,0
txn_004374,10.39,8,10.7,1,0,0,1,grocery,0
txn_004375,72.01,8,3.0,5,0,0,1,retail,0
txn_004376,15.25,15,26.3,5,0,0,0,gas_station,0
txn_004377,38.07,18,26.5,3,0,1,0,travel,0
txn_004378,332.91,4,108.2,10,1,1,0,travel,1
txn_004379,2436.74,23,310.7,7,1,1,0,retail,1
txn_004380,31.16,17,24.5,5,0,1,0,retail,0
txn_004381,4.8,20,4.5,2,0,1,1,gas_station,0
txn_004382,127.8,7,17.3,2,0,1,1,gas_station,0
txn_004383,33.8,18,23.0,1,0,1,0,entertainment,0
txn_004384,41.78,21,20.8,3,0,0,0,travel,0
txn_004385,25.63,6,17.8,2,0,0,1,travel,0
txn_004386,39.49,16,4.0,1,0,0,1,grocery,0
txn_004387,29.26,12,28.8,5,0,1,1,entertainment,0
txn_004388,14.14,12,9.7,2,0,1,0,restaurant,0
txn_004389,45.84,9,25.1,2,0,1,0,travel,0
txn_004390,5.16,21,15.0,4,0,0,1,retail,0
txn_004391,166.77,6,11.9,3,0,1,0,restaurant,0
txn_004392,7.13,19,7.1,3,0,0,0,entertainment,0
txn_004393,102.06,21,12.4,5,0,0,1,retail,0
txn_004394,131.77,14,2.2,5,0,1,0,grocery,0
txn_004395,20.24,11,28.4,2,0,0,1,grocery,0
txn_004396,1053.6,3,205.2,10,1,1,1,retail,1
txn_004397,14.6,16,27.9,3,0,1,1,grocery,0
txn_004398,21.92,10,8.2,4,0,0,1,grocery,0
txn_004399,21.82,18,8.0,2,0,0,1,retail,0
txn_004400,26.23,13,17.8,1,0,1,1,entertainment,0
txn_004401,4.7,16,21.3,5,0,0,1,grocery,0
txn_004402,105.68,15,11.3,5,0,0,1,grocery,0
txn_004403,10.05,10,0.9,3,0,0,1,retail,0
txn_004404,767.41,2,354.9,10,1,1,0,gas_station,1
txn_004405,34.4,18,5.9,1,0,1,1,retail,0
txn_004406,29.73,13,15.1,5,0,0,1,travel,0
txn_004407,127.5,1,81.8,11,1,0,1,gas_station,1
txn_004408,13.36,14,26.4,1,0,1,1,entertainment,0
txn_004409,2.8,8,12.4,4,0,1,1,online_shopping,0
txn_004410,112.28,12,12.4,5,0,1,0,online_shopping,0
txn_004411,2100.63,3,239.3,18,1,0,1,restaurant,1
txn_004412,13.78,13,5.5,3,0,0,1,gas_station,0
txn_004413,33.17,8,23.3,2,0,1,1,retail,0
txn_004414,16.99,10,26.3,5,0,1,1,grocery,0
txn_004415,5.65,15,18.3,5,0,1,1,restaurant,0
txn_004416,42.06,7,21.3,3,0,1,1,retail,0
txn_004417,182.44,6,13.2,3,1,1,1,grocery,0
txn_004418,28.92,14,23.5,5,0,1,1,restaurant,0
txn_004419,36.53,15,23.7,2,0,1,1,restaurant,0
txn_004420,31.06,8,24.3,4,0,0,1,online_shopping,0
txn_004421,298.54,15,13.2,1,0,0,1,entertainment,0
txn_004422,539.85,1,165.2,14,1,0,0,gas_station,1
txn_004423,16.42,18,10.8,2,0,0,1,gas_station,0
txn_004424,29.96,14,9.5,4,0,1,0,grocery,0
txn_004425,16.97,6,1.2,2,0,1,1,restaurant,0
txn_004426,21.65,20,2.7,4,0,0,1,online_shopping,0
txn_004427,15.25,21,25.4,2,0,1,1,grocery,0
txn_004428,27.27,8,24.2,5,0,1,1,online_shopping,0
txn_004429,86.57,6,20.0,5,0,0,0,travel,0
txn_004430,60.07,9,26.9,4,0,0,1,retail,0
txn_004431,26.14,7,14.6,2,0,0,1,entertainment,0
txn_004432,15.88,9,5.8,3,1,1,1,online_shopping,0
txn_004433,79.88,11,20.4,2,0,0,1,gas_station,0
txn_004434,524.09,0,283.6,13,1,0,1,retail,1
txn_004435,23.26,15,5.5,3,0,0,1,travel,0
txn_004436,118.75,11,16.4,3,0,0,0,travel,0
txn_004437,1341.48,1,169.8,12,1,0,1,retail,1
txn_004438,32.95,12,21.9,1,0,0,1,retail,0
txn_004439,34.68,13,9.7,5,0,0,1,grocery,0
txn_004440,289.57,22,22.7,3,0,1,1,online_shopping,0
txn_004441,41.58,22,19.5,2,0,0,1,retail,0
txn_004442,25.68,6,2.5,5,0,1,1,gas_station,0
txn_004443,12.02,14,13.0,4,0,0,1,restaurant,0
