order_id,customer_id,restaurant_id,order_value,distance_km,estimated_delivery_min,hour_of_day,day_of_week,is_weekend,rain,surge_pricing_multiplier,promo_applied,prep_delay_min,was_cancelled
ord_009004,cust_03861,rest_0328,169,7.51,46,20,Sunday,1,1,1.0,1,0,0
ord_009005,cust_04425,rest_1199,63,6.46,37,7,Sunday,1,0,1.0,0,0,0
ord_009006,cust_03603,rest_0014,243,13.25,71,11,Wednesday,0,0,1.0,0,5,0
ord_009007,cust_01551,rest_0576,807,11.72,60,12,Sunday,1,1,1.0,1,0,0
ord_009008,cust_02003,rest_0249,221,13.66,54,21,Tuesday,0,0,1.0,0,0,0
ord_009009,cust_00602,rest_0661,110,9.66,50,13,Wednesday,0,0,1.0,0,0,0
ord_009010,cust_03976,rest_1381,195,14.55,60,11,Wednesday,0,0,1.0,0,0,0
ord_009011,cust_02119,rest_0171,271,10.76,51,10,Thursday,0,0,1.0,0,0,0
ord_009012,cust_03708,rest_1407,50,5.03,34,13,Friday,0,0,1.0,1,0,0
ord_009013,cust_04351,rest_0101,188,11.05,51,21,Friday,0,0,1.2,1,0,0
ord_009014,cust_01612,rest_0978,184,1.12,21,8,Friday,0,0,1.0,1,4,0
ord_009015,cust_00683,rest_1469,219,4.79,23,9,Thursday,0,0,1.0,0,0,0
ord_009016,cust_03623,rest_0840,108,9.63,43,19,Friday,0,1,1.0,1,0,0
ord_009017,cust_04679,rest_0764,244,10.4,60,14,Friday,0,0,1.5,1,6,0
ord_009018,cust_02999,rest_1192,185,4.44,31,19,Thursday,0,0,1.2,1,1,0
ord_009019,cust_03406,rest_1491,261,13.9,64,19,Friday,0,0,1.0,0,1,1
ord_009020,cust_02934,rest_1358,216,14.93,53,16,Sunday,1,0,1.0,1,3,0
ord_009021,cust_02657,rest_1284,206,9.8,45,12,Sunday,1,0,1.0,0,0,0
ord_009022,cust_00350,rest_0617,428,3.86,27,15,Tuesday,0,0,1.0,1,0,0
ord_009023,cust_04756,rest_0867,153,6.7,39,19,Sunday,1,0,1.2,0,0,0
ord_009024,cust_00608,rest_0006,248,12.71,62,22,Thursday,0,0,1.5,0,0,0
ord_009025,cust_03140,rest_0301,305,4.72,31,10,Thursday,0,0,1.8,1,0,0
ord_009026,cust_01272,rest_0935,393,2.86,24,21,Tuesday,0,0,1.5,1,0,0
ord_009027,cust_00284,rest_0771,94,10.25,48,18,Thursday,0,0,1.0,0,5,0
ord_009028,cust_04307,rest_0295,212,2.61,28,12,Monday,0,0,1.0,1,2,0
ord_009029,cust_01634,rest_1216,630,10.25,46,20,Thursday,0,0,1.0,1,0,0
ord_009030,cust_00476,rest_1001,1029,12.01,70,12,Wednesday,0,0,1.0,1,0,0
ord_009031,cust_01079,rest_0411,566,9.01,47,16,Saturday,1,0,1.0,1,1,0
ord_009032,cust_01879,rest_0024,159,7.87,38,16,Wednesday,0,0,1.0,0,5,0
ord_009033,cust_03474,rest_0098,419,9.97,59,15,Sunday,1,1,1.5,0,0,0
ord_009034,cust_02666,rest_0463,111,8.26,53,19,Friday,0,0,1.0,1,0,0
ord_009035,cust_02727,rest_0815,314,6.13,41,13,Sunday,1,0,1.8,1,3,0
ord_009036,cust_01848,rest_0358,317,14.56,66,13,Thursday,0,0,1.0,0,0,0
ord_009037,cust_00394,rest_1104,291,3.4,27,17,Thursday,0,0,1.0,0,0,0
ord_009038,cust_02789,rest_0751,414,12.99,62,7,Tuesday,0,1,1.0,0,0,1
ord_009039,cust_02244,rest_0230,806,8.55,51,11,Tuesday,0,0,1.0,1,0,0
ord_009040,cust_01890,rest_0610,346,1.44,19,20,Thursday,0,0,1.0,0,0,0
ord_009041,cust_02587,rest_0395,311,10.94,50,12,Thursday,0,0,1.2,0,2,0
ord_009042,cust_04235,rest_0679,325,4.98,38,14,Thursday,0,0,1.8,0,8,0
ord_009043,cust_01567,rest_0703,294,2.87,27,18,Sunday,1,0,1.0,1,0,0
ord_009044,cust_03136,rest_0655,615,6.23,42,19,Monday,0,0,1.0,0,6,0
ord_009045,cust_03042,rest_1281,310,10.32,58,7,Tuesday,0,0,1.0,0,0,1
ord_009046,cust_02752,rest_1179,440,12.15,60,20,Friday,0,0,1.2,0,0,0
ord_009047,cust_00653,rest_0619,132,7.64,43,20,Saturday,1,1,2.0,1,0,0
ord_009048,cust_02617,rest_1496,185,14.7,69,17,Saturday,1,0,1.0,1,7,0
ord_009049,cust_00959,rest_1024,183,5.84,32,22,Friday,0,0,1.0,1,0,0
ord_009050,cust_01709,rest_0941,316,14.92,68,13,Tuesday,0,0,1.0,0,3,0
ord_009051,cust_01712,rest_1208,247,14.51,76,18,Tuesday,0,0,1.0,1,0,0
ord_009052,cust_04221,rest_0733,183,0.54,19,19,Saturday,1,0,1.0,1,0,0
ord_009053,cust_02258,rest_1424,345,9.39,47,14,Saturday,1,1,1.0,1,7,1
ord_009054,cust_03123,rest_1473,255,2.94,24,9,Saturday,1,0,1.5,0,0,0
ord_009055,cust_02200,rest_0106,358,4.65,26,18,Tuesday,0,0,1.0,0,0,0
ord_009056,cust_04695,rest_1406,356,0.81,25,19,Sunday,1,1,1.0,0,1,0
ord_009057,cust_04132,rest_0163,711,5.76,37,21,Tuesday,0,1,1.5,0,2,0
ord_009058,cust_00196,rest_0504,325,6.39,42,12,Saturday,1,0,2.0,0,0,0
ord_009059,cust_01747,rest_0210,673,14.49,66,16,Tuesday,0,1,1.5,1,0,1
ord_009060,cust_02578,rest_0214,636,13.5,67,23,Friday,0,0,1.0,0,0,0
ord_009061,cust_02323,rest_1302,177,1.65,21,11,Monday,0,0,1.0,1,6,0
ord_009062,cust_01980,rest_0745,167,12.98,61,20,Wednesday,0,0,1.0,0,6,1
ord_009063,cust_00606,rest_0214,288,5.26,40,19,Saturday,1,0,1.0,0,3,0
ord_009064,cust_01675,rest_1130,213,9.27,47,17,Wednesday,0,0,1.8,0,3,0
ord_009065,cust_04113,rest_0161,200,13.82,60,19,Tuesday,0,0,1.0,1,1,0
ord_009066,cust_00367,rest_0297,175,13.61,64,20,Tuesday,0,0,1.2,0,0,0
ord_009067,cust_04922,rest_1482,146,13.73,65,11,Friday,0,0,1.0,0,0,0
ord_009068,cust_04269,rest_1449,246,11.42,47,12,Wednesday,0,0,1.0,0,1,0
ord_009069,cust_03983,rest_0200,254,0.69,15,20,Monday,0,0,1.0,0,3,0
ord_009070,cust_03179,rest_0792,193,1.66,25,12,Thursday,0,0,1.0,1,0,0
ord_009071,cust_00864,rest_1317,225,12.26,59,17,Wednesday,0,0,1.0,0,0,0
ord_009072,cust_00252,rest_0307,249,13.03,52,12,Sunday,1,0,1.0,1,3,0
ord_009073,cust_03508,rest_1097,120,11.61,49,23,Saturday,1,1,1.0,1,0,0
ord_009074,cust_01944,rest_1423,164,8.29,45,15,Monday,0,0,1.2,0,0,0
ord_009075,cust_00479,rest_0681,661,13.41,47,11,Sunday,1,0,1.0,1,0,0
ord_009076,cust_02364,rest_0391,128,2.81,20,10,Friday,0,1,1.0,0,5,0
ord_009077,cust_00061,rest_0600,146,1.74,16,12,Wednesday,0,0,1.0,0,0,0
ord_009078,cust_03477,rest_0131,612,1.3,23,18,Sunday,1,0,1.0,0,0,0
ord_009079,cust_04567,rest_0876,191,14.67,67,12,Sunday,1,1,1.5,0,0,1
ord_009080,cust_01446,rest_0713,430,3.01,34,16,Friday,0,1,1.0,0,0,0
ord_009081,cust_03721,rest_0860,235,7.95,36,23,Saturday,1,0,1.0,0,0,0
ord_009082,cust_02127,rest_1002,307,1.62,17,18,Sunday,1,0,1.0,1,4,0
ord_009083,cust_02293,rest_1192,408,1.54,26,12,Tuesday,0,1,1.5,0,3,0
ord_009084,cust_01223,rest_0221,194,6.69,37,17,Wednesday,0,0,1.0,1,0,0
ord_009085,cust_04275,rest_0661,178,3.23,31,20,Sunday,1,1,1.0,0,0,0
ord_009086,cust_01313,rest_1240,471,14.06,57,14,Sunday,1,0,1.2,0,0,0
ord_009087,cust_03721,rest_0594,133,4.73,37,19,Friday,0,0,1.0,1,7,1
ord_009088,cust_01111,rest_0981,183,4.97,29,19,Sunday,1,0,1.0,1,3,0
ord_009089,cust_01963,rest_1474,159,0.97,25,21,Saturday,1,0,1.2,1,3,0
ord_009090,cust_00877,rest_1133,203,5.08,28,22,Sunday,1,0,1.2,0,0,0
ord_009091,cust_00691,rest_0155,183,12.9,61,13,Sunday,1,1,1.0,0,0,1
ord_009092,cust_02410,rest_0453,276,6.97,29,20,Friday,0,0,1.0,1,0,0
ord_009093,cust_02152,rest_0654,231,3.96,27,17,Saturday,1,0,1.2,0,7,0
ord_009094,cust_03031,rest_1234,99,9.58,59,20,Saturday,1,0,1.0,0,0,0
ord_009095,cust_03219,rest_1280,258,14.39,71,13,Thursday,0,0,1.0,0,1,0
ord_009096,cust_04527,rest_0056,153,8.09,50,19,Sunday,1,0,1.0,0,0,0
ord_009097,cust_03113,rest_1228,262,7.08,34,13,Monday,0,0,1.0,0,1,0
ord_009098,cust_03591,rest_0042,422,14.45,48,17,Monday,0,0,2.0,0,7,1
ord_009099,cust_03351,rest_0384,108,5.16,27,12,Sunday,1,0,1.8,0,0,0
ord_009100,cust_04431,rest_1324,294,5.0,23,9,Friday,0,1,1.5,0,10,1
ord_009101,cust_04781,rest_0388,290,2.52,28,22,Sunday,1,0,1.0,0,2,1
ord_009102,cust_02042,rest_0931,628,3.56,28,7,Saturday,1,0,1.0,1,2,0
ord_009103,cust_00307,rest_0608,340,10.3,48,7,Friday,0,0,1.8,1,9,0
ord_009104,cust_03040,rest_0934,148,5.3,32,17,Thursday,0,0,1.0,0,0,0
ord_009105,cust_00120,rest_0599,222,6.1,40,21,Tuesday,0,0,1.0,1,3,0
ord_009106,cust_01932,rest_0438,449,6.18,30,21,Thursday,0,1,1.0,1,0,0
ord_009107,cust_04515,rest_1105,419,13.71,60,21,Sunday,1,0,1.0,0,0,0
ord_009108,cust_04938,rest_0812,201,8.25,47,21,Wednesday,0,0,1.0,1,0,0
ord_009109,cust_02646,rest_0863,132,8.02,38,19,Monday,0,0,1.0,0,0,0
ord_009110,cust_04412,rest_1098,355,1.01,15,12,Wednesday,0,0,1.8,1,7,0
ord_009111,cust_02663,rest_0617,260,10.01,46,14,Wednesday,0,0,1.0,1,0,0
ord_009112,cust_02449,rest_0095,231,0.52,24,13,Sunday,1,0,1.2,0,0,0
ord_009113,cust_04532,rest_0284,110,5.13,37,19,Wednesday,0,0,1.0,0,5,0
ord_009114,cust_02158,rest_0806,380,8.2,36,14,Monday,0,0,1.2,0,6,0
ord_009115,cust_00539,rest_0134,382,13.88,52,12,Thursday,0,0,1.0,0,6,0
ord_009116,cust_00480,rest_0627,366,13.46,65,21,Thursday,0,0,1.0,1,6,1
ord_009117,cust_03038,rest_0512,122,2.06,17,12,Friday,0,0,1.0,1,3,0
ord_009118,cust_03380,rest_1048,83,10.63,40,12,Sunday,1,0,1.0,0,0,0
ord_009119,cust_00349,rest_0154,136,6.9,38,15,Sunday,1,0,1.0,1,0,0
ord_009120,cust_02174,rest_0908,362,13.65,46,8,Thursday,0,0,1.2,1,0,0
ord_009121,cust_02537,rest_0825,125,12.23,65,12,Monday,0,0,1.0,1,0,1
ord_009122,cust_00345,rest_1123,235,7.34,37,11,Thursday,0,1,1.0,1,0,0
ord_009123,cust_03937,rest_0737,192,13.92,56,21,Friday,0,0,1.0,0,0,1
ord_009124,cust_04770,rest_0537,446,3.13,24,23,Wednesday,0,0,1.0,0,4,0
ord_009125,cust_03907,rest_0875,256,6.72,35,13,Monday,0,0,1.0,0,2,0
ord_009126,cust_03794,rest_0411,278,11.81,57,19,Sunday,1,0,1.0,0,5,0
ord_009127,cust_03767,rest_0109,266,4.91,28,8,Sunday,1,0,1.0,0,2,0
ord_009128,cust_02419,rest_1334,400,3.79,25,8,Tuesday,0,0,1.0,1,0,0
ord_009129,cust_02184,rest_1380,449,4.75,38,23,Friday,0,0,1.0,0,0,0
ord_009130,cust_03555,rest_0203,270,3.77,37,17,Wednesday,0,0,1.0,0,0,0
ord_009131,cust_01987,rest_1097,361,10.93,60,10,Tuesday,0,0,1.5,0,0,0
ord_009132,cust_02025,rest_0614,132,11.69,62,6,Thursday,0,0,1.0,0,7,0
ord_009133,cust_01148,rest_1197,296,3.02,32,11,Monday,0,0,1.2,0,4,0
ord_009134,cust_00066,rest_1256,309,6.75,39,2,Thursday,0,0,1.0,0,1,0
ord_009135,cust_04735,rest_1389,270,4.61,30,12,Thursday,0,0,1.0,0,0,0
ord_009136,cust_00920,rest_1328,214,3.34,24,19,Saturday,1,0,1.8,0,5,0
ord_009137,cust_03093,rest_0089,238,6.6,41,12,Wednesday,0,1,1.0,0,0,0
ord_009138,cust_02014,rest_0994,516,1.19,25,20,Friday,0,0,1.0,0,2,0
ord_009139,cust_02215,rest_1371,491,7.01,44,21,Tuesday,0,0,1.2,0,0,0
ord_009140,cust_01308,rest_0477,349,5.11,30,11,Friday,0,0,1.0,0,5,0
ord_009141,cust_02103,rest_1419,332,4.1,25,10,Wednesday,0,0,1.0,1,0,0
ord_009142,cust_00718,rest_0783,50,8.63,45,16,Tuesday,0,0,1.0,0,8,0
ord_009143,cust_00431,rest_0221,622,11.06,41,18,Monday,0,0,1.5,1,2,0
ord_009144,cust_01962,rest_0293,113,4.48,33,7,Wednesday,0,1,1.0,1,4,0
ord_009145,cust_01131,rest_0978,125,5.15,35,13,Friday,0,1,1.0,0,0,0
ord_009146,cust_04933,rest_1277,331,7.55,38,19,Wednesday,0,0,1.5,0,0,0
ord_009147,cust_03038,rest_1073,403,3.81,28,8,Sunday,1,0,1.0,0,1,0
ord_009148,cust_04334,rest_1300,206,3.44,30,7,Sunday,1,0,1.2,0,0,0
ord_009149,cust_02861,rest_0809,190,11.61,52,21,Friday,0,0,1.0,0,0,0
ord_009150,cust_03874,rest_0797,238,13.58,61,20,Saturday,1,0,1.5,0,1,0
ord_009151,cust_02744,rest_0331,390,1.23,24,12,Monday,0,1,1.0,0,0,0
ord_009152,cust_04367,rest_0171,211,11.17,59,16,Friday,0,1,1.0,1,0,0
ord_009153,cust_02211,rest_1038,270,14.5,78,21,Friday,0,0,1.5,0,3,1
ord_009154,cust_02032,rest_1240,258,9.01,44,20,Saturday,1,0,1.0,0,1,0
ord_009155,cust_02635,rest_0842,305,5.05,44,15,Thursday,0,0,1.8,0,6,0
ord_009156,cust_03565,rest_1309,636,0.75,24,19,Friday,0,0,1.8,0,0,1
ord_009157,cust_04776,rest_0024,270,11.71,48,21,Thursday,0,0,1.0,1,3,0
ord_009158,cust_00820,rest_0515,177,6.9,39,20,Sunday,1,0,1.0,0,0,0
ord_009159,cust_02342,rest_1346,373,2.07,25,21,Friday,0,1,1.0,0,6,0
ord_009160,cust_01910,rest_1492,235,13.12,46,20,Thursday,0,0,1.0,0,0,0
ord_009161,cust_01676,rest_0010,612,14.55,77,19,Saturday,1,0,1.0,0,0,0
ord_009162,cust_02493,rest_0140,710,6.25,38,21,Thursday,0,0,1.0,0,0,0
ord_009163,cust_01581,rest_1419,491,11.45,50,21,Saturday,1,0,1.0,1,0,0
ord_009164,cust_03314,rest_0746,521,12.16,51,16,Sunday,1,0,1.2,0,0,0
ord_009165,cust_03331,rest_0858,221,4.99,37,12,Tuesday,0,1,1.0,0,9,0
ord_009166,cust_02550,rest_1327,275,0.99,15,21,Sunday,1,0,1.5,0,0,0
ord_009167,cust_00611,rest_0255,193,1.66,29,11,Monday,0,0,1.0,1,3,0
ord_009168,cust_04558,rest_0327,513,8.11,40,22,Sunday,1,0,1.2,0,2,0
ord_009169,cust_01746,rest_0387,594,9.11,58,8,Saturday,1,0,1.0,0,0,0
ord_009170,cust_02005,rest_0194,177,11.58,53,19,Saturday,1,0,1.0,1,1,0
ord_009171,cust_02699,rest_0438,150,10.44,50,16,Friday,0,0,1.0,1,0,1
ord_009172,cust_01313,rest_0087,172,2.65,30,11,Wednesday,0,0,1.5,0,2,0
ord_009173,cust_01747,rest_0171,69,14.1,52,9,Monday,0,0,1.0,0,1,0
ord_009174,cust_04950,rest_0597,440,3.93,34,18,Saturday,1,1,1.0,0,5,0
ord_009175,cust_02709,rest_0702,268,12.31,54,12,Sunday,1,0,1.0,1,6,0
ord_009176,cust_02569,rest_0902,255,9.35,51,18,Sunday,1,0,1.5,1,4,0
ord_009177,cust_03119,rest_0262,321,10.75,43,21,Sunday,1,0,1.8,0,8,0
ord_009178,cust_03047,rest_0795,144,10.46,56,20,Sunday,1,1,1.0,0,9,1
ord_009179,cust_00751,rest_1498,282,1.96,26,18,Thursday,0,0,1.0,0,0,0
ord_009180,cust_00223,rest_0587,933,4.28,29,11,Monday,0,0,1.0,0,0,0
ord_009181,cust_03447,rest_0162,356,6.38,39,11,Thursday,0,0,1.0,0,6,0
ord_009182,cust_03883,rest_0914,195,5.31,31,11,Saturday,1,0,1.0,0,0,0
ord_009183,cust_04728,rest_0408,224,2.87,24,17,Monday,0,0,1.0,0,0,0
ord_009184,cust_02638,rest_0994,156,14.18,54,20,Thursday,0,0,1.0,0,6,0
ord_009185,cust_00941,rest_0861,207,3.76,27,19,Saturday,1,0,1.0,0,0,0
ord_009186,cust_00470,rest_0722,148,5.96,48,19,Monday,0,0,1.0,0,0,0
ord_009187,cust_04121,rest_0909,153,4.76,33,20,Sunday,1,0,1.0,0,0,0
ord_009188,cust_01572,rest_0619,323,11.61,52,9,Saturday,1,0,1.8,0,0,0
ord_009189,cust_04488,rest_0533,184,4.73,35,17,Sunday,1,0,1.0,0,0,0
ord_009190,cust_00803,rest_1011,375,1.66,16,20,Monday,0,0,1.5,0,5,0
ord_009191,cust_02165,rest_0723,223,5.82,27,17,Wednesday,0,0,1.0,1,6,0
ord_009192,cust_04516,rest_0393,225,4.11,27,13,Saturday,1,0,1.0,1,0,0
ord_009193,cust_04298,rest_0049,377,3.31,21,18,Sunday,1,0,1.0,0,5,0
ord_009194,cust_03292,rest_0382,206,12.29,60,21,Monday,0,0,1.0,0,0,0
ord_009195,cust_03014,rest_1180,282,10.58,62,23,Friday,0,1,1.0,1,0,0
ord_009196,cust_03684,rest_1134,208,12.4,57,21,Friday,0,0,1.0,1,0,1
ord_009197,cust_02526,rest_1443,608,10.57,64,9,Saturday,1,1,1.0,1,0,0
ord_009198,cust_00347,rest_0404,270,2.6,27,12,Sunday,1,0,1.0,0,4,0
ord_009199,cust_01477,rest_1206,199,9.33,53,7,Thursday,0,1,1.0,0,0,1
ord_009200,cust_03815,rest_1483,311,3.35,28,9,Thursday,0,0,1.5,1,5,1
ord_009201,cust_01053,rest_0328,194,3.17,33,20,Tuesday,0,0,1.0,0,0,0
ord_009202,cust_02534,rest_0483,154,10.94,52,19,Wednesday,0,0,1.2,1,4,1
ord_009203,cust_02947,rest_1271,248,1.64,27,13,Monday,0,0,1.0,0,1,0
ord_009204,cust_00122,rest_0886,234,7.53,38,16,Monday,0,1,1.0,1,3,0
ord_009205,cust_02134,rest_0544,149,5.72,39,12,Tuesday,0,0,1.5,1,1,0
ord_009206,cust_04072,rest_0560,290,5.53,40,14,Thursday,0,0,1.0,1,0,0
ord_009207,cust_00439,rest_0866,119,14.13,76,17,Monday,0,0,1.2,1,0,0
ord_009208,cust_02803,rest_0335,149,5.36,31,15,Wednesday,0,0,1.0,0,0,0
ord_009209,cust_02148,rest_0884,159,1.46,18,20,Thursday,0,0,1.8,0,0,0
ord_009210,cust_01573,rest_0727,394,10.64,45,12,Monday,0,1,1.0,0,4,1
ord_009211,cust_00559,rest_1297,463,10.09,46,16,Saturday,1,0,1.0,0,0,0
ord_009212,cust_00097,rest_0956,343,13.26,64,11,Sunday,1,0,1.0,0,0,0
ord_009213,cust_04730,rest_0387,309,4.06,37,18,Friday,0,0,1.0,0,6,0
ord_009214,cust_00921,rest_1220,216,8.9,46,23,Tuesday,0,0,1.0,0,0,0
ord_009215,cust_03183,rest_0608,299,11.9,50,14,Saturday,1,0,1.0,0,1,0
ord_009216,cust_02378,rest_0818,143,4.49,34,16,Wednesday,0,1,1.8,0,6,0
ord_009217,cust_03742,rest_1373,294,2.02,30,20,Thursday,0,1,1.0,0,4,0
ord_009218,cust_00818,rest_0245,265,2.63,30,17,Tuesday,0,0,1.0,1,6,0
ord_009219,cust_01396,rest_0103,175,1.24,26,21,Saturday,1,0,1.2,1,3,0
ord_009220,cust_00336,rest_0344,194,12.74,62,8,Thursday,0,0,1.5,1,1,0
ord_009221,cust_00093,rest_1177,386,9.99,47,19,Wednesday,0,0,1.0,0,0,0
ord_009222,cust_04836,rest_0602,894,7.61,37,21,Monday,0,0,1.0,1,4,0
ord_009223,cust_00355,rest_1477,501,5.33,32,13,Friday,0,0,1.0,1,0,0
ord_009224,cust_04250,rest_0604,190,14.44,48,0,Monday,0,0,1.0,1,0,0
ord_009225,cust_04640,rest_1473,332,4.89,32,8,Sunday,1,0,1.0,0,0,0
ord_009226,cust_01660,rest_0894,887,11.77,45,13,Wednesday,0,0,1.0,1,7,0
ord_009227,cust_02618,rest_0639,300,6.0,38,19,Monday,0,0,1.8,1,1,0
ord_009228,cust_04155,rest_0624,234,2.15,30,19,Monday,0,0,1.0,0,0,0
ord_009229,cust_00047,rest_0765,266,7.26,41,19,Saturday,1,0,1.0,1,0,0
ord_009230,cust_02700,rest_0453,331,12.62,48,12,Tuesday,0,0,1.0,0,2,0
ord_009231,cust_01529,rest_0236,114,12.6,52,11,Wednesday,0,0,1.0,1,8,0
ord_009232,cust_03755,rest_0091,478,11.55,61,17,Sunday,1,1,1.0,0,5,0
ord_009233,cust_02747,rest_0614,302,10.46,39,12,Monday,0,0,1.0,1,4,0
ord_009234,cust_01782,rest_0024,481,3.56,30,12,Wednesday,0,0,1.0,1,0,0
ord_009235,cust_04462,rest_0165,163,13.92,46,20,Saturday,1,1,1.0,1,0,0
ord_009236,cust_02925,rest_1284,720,14.43,50,21,Tuesday,0,0,1.0,0,0,0
ord_009237,cust_02152,rest_1324,187,12.75,62,15,Saturday,1,0,1.0,0,3,0
ord_009238,cust_01363,rest_0617,319,2.22,22,19,Wednesday,0,1,1.0,1,0,0
ord_009239,cust_02580,rest_1115,368,5.04,35,8,Saturday,1,0,1.0,0,0,0
ord_009240,cust_02191,rest_1260,125,10.35,52,15,Wednesday,0,0,1.0,0,3,1
ord_009241,cust_02865,rest_1089,399,2.5,29,18,Saturday,1,0,1.0,0,2,0
ord_009242,cust_01312,rest_0104,271,14.34,62,13,Friday,0,0,1.0,0,6,0
ord_009243,cust_01046,rest_1377,496,0.9,27,13,Thursday,0,1,1.0,1,3,0
ord_009244,cust_03530,rest_0365,250,10.27,57,19,Thursday,0,0,1.0,1,10,0
ord_009245,cust_03537,rest_0019,238,6.16,30,19,Saturday,1,0,1.0,1,7,0
ord_009246,cust_00986,rest_1032,265,10.49,43,9,Thursday,0,0,1.0,0,5,1
ord_009247,cust_03157,rest_1031,119,2.21,18,23,Tuesday,0,0,1.0,0,2,0
ord_009248,cust_04151,rest_0620,552,12.42,68,14,Saturday,1,0,1.0,0,0,1
ord_009249,cust_00992,rest_1194,334,9.91,61,21,Saturday,1,0,1.0,0,0,0
ord_009250,cust_00949,rest_0536,449,6.47,27,20,Saturday,1,0,1.0,1,0,0
ord_009251,cust_01045,rest_1471,393,12.68,70,19,Sunday,1,1,1.0,1,3,0
ord_009252,cust_03190,rest_1126,588,6.04,35,18,Thursday,0,0,1.0,0,0,0
ord_009253,cust_04666,rest_0725,409,8.68,52,21,Sunday,1,0,1.0,0,6,0
ord_009254,cust_03185,rest_0065,292,11.31,44,10,Sunday,1,0,1.5,1,0,1
ord_009255,cust_01710,rest_1158,101,1.02,14,12,Thursday,0,0,1.0,0,5,0
ord_009256,cust_01098,rest_0085,354,6.7,37,20,Saturday,1,1,1.0,0,4,0
ord_009257,cust_02374,rest_1480,567,5.29,29,19,Sunday,1,0,1.5,0,0,0
ord_009258,cust_03462,rest_1002,313,5.32,39,9,Sunday,1,0,1.0,0,0,0
ord_009259,cust_04649,rest_1282,262,11.43,44,21,Sunday,1,0,1.0,0,0,0
ord_009260,cust_02259,rest_1410,411,4.03,31,17,Tuesday,0,0,1.0,1,0,0
ord_009261,cust_03219,rest_0978,495,11.23,41,13,Saturday,1,0,1.0,1,4,0
ord_009262,cust_03318,rest_0300,163,10.12,38,17,Saturday,1,1,1.0,1,0,0
ord_009263,cust_03761,rest_1451,159,4.1,36,17,Tuesday,0,1,1.2,1,0,0
ord_009264,cust_02750,rest_0585,299,4.41,31,20,Friday,0,0,1.0,0,0,0
ord_009265,cust_00804,rest_0916,196,3.33,36,18,Saturday,1,0,1.5,0,0,0
ord_009266,cust_00083,rest_0958,188,2.89,23,17,Tuesday,0,0,1.0,1,0,0
ord_009267,cust_00637,rest_1334,194,6.83,42,12,Wednesday,0,1,1.0,1,4,0
ord_009268,cust_00919,rest_0771,332,0.9,24,17,Friday,0,0,1.0,0,5,0
ord_009269,cust_02052,rest_1452,185,12.73,57,17,Sunday,1,0,1.0,0,0,1
ord_009270,cust_04698,rest_1470,349,8.1,38,9,Wednesday,0,1,1.0,0,2,0
ord_009271,cust_01882,rest_0071,310,1.83,18,12,Monday,0,0,1.0,0,5,0
ord_009272,cust_04602,rest_1266,265,13.59,66,8,Wednesday,0,0,1.0,0,0,1
ord_009273,cust_01203,rest_0398,165,7.78,44,10,Thursday,0,0,1.0,1,0,0
ord_009274,cust_04089,rest_0022,177,7.62,47,21,Sunday,1,0,1.0,0,7,0
ord_009275,cust_04596,rest_0397,251,1.64,19,19,Friday,0,0,1.0,0,0,0
ord_009276,cust_04281,rest_1072,178,5.16,41,8,Saturday,1,0,1.0,1,0,0
ord_009277,cust_01455,rest_1094,287,9.66,53,18,Thursday,0,0,1.0,1,0,0
ord_009278,cust_02980,rest_0834,841,3.3,30,18,Monday,0,1,1.0,0,0,0
ord_009279,cust_01177,rest_0186,450,2.56,31,17,Wednesday,0,0,1.5,1,0,0
ord_009280,cust_00167,rest_0547,246,6.68,41,20,Tuesday,0,0,1.0,0,0,0
ord_009281,cust_03226,rest_0296,524,9.38,48,17,Friday,0,0,1.0,0,0,0
ord_009282,cust_04935,rest_0041,318,5.12,36,2,Friday,0,0,1.8,0,6,0
ord_009283,cust_02208,rest_1332,202,13.93,57,20,Wednesday,0,0,1.0,1,9,0
ord_009284,cust_02651,rest_0148,126,6.56,37,22,Saturday,1,0,1.5,0,0,0
ord_009285,cust_01878,rest_0091,316,1.97,27,15,Tuesday,0,0,1.0,0,8,0
ord_009286,cust_00152,rest_0990,341,12.78,52,21,Tuesday,0,1,1.0,0,0,0
ord_009287,cust_03978,rest_0875,425,5.84,30,20,Saturday,1,0,1.0,0,0,0
ord_009288,cust_02266,rest_0759,283,2.55,31,19,Saturday,1,0,1.0,0,4,0
ord_009289,cust_03091,rest_1224,244,9.44,39,20,Saturday,1,1,1.0,1,0,0
ord_009290,cust_03260,rest_0288,187,3.37,33,15,Friday,0,1,1.0,1,0,0
ord_009291,cust_03115,rest_0341,454,9.37,38,10,Thursday,0,1,1.2,0,1,0
ord_009292,cust_02717,rest_1249,473,3.34,29,20,Monday,0,0,1.0,1,0,0
ord_009293,cust_00611,rest_0205,471,11.56,55,19,Monday,0,0,1.5,1,2,1
ord_009294,cust_03282,rest_1056,624,14.66,62,18,Saturday,1,0,1.0,1,0,0
ord_009295,cust_00364,rest_0392,317,2.94,23,20,Saturday,1,0,1.0,0,5,0
ord_009296,cust_01786,rest_0792,330,10.82,49,12,Tuesday,0,1,1.0,0,0,1
ord_009297,cust_04930,rest_0140,276,7.36,40,12,Monday,0,1,1.0,0,4,0
ord_009298,cust_04400,rest_0370,159,4.55,37,16,Thursday,0,0,1.0,0,0,0
ord_009299,cust_04899,rest_0227,185,5.01,36,8,Saturday,1,0,1.0,0,1,0
