restaurant_id,name,cuisine,zone,avg_rating,num_reviews,avg_order_value,avg_delivery_time_min,prep_time_min,distance_km,is_promoted,monthly_orders,active_hours
rest_0836,Pasta Eatery 835,Chinese,Yeshwanthpur,4.27,958,447,48,15,6.48,0,2431,15
rest_0837,Oven Grill,Healthy_Bowls,Banashankari,3.92,680,307,23,25,5.82,0,2284,15
rest_0838,Spice House 837,Biryani,Jayanagar,4.05,1097,277,39,16,7.13,0,4366,9
rest_0839,Bowl Express,Biryani,KR_Puram,3.69,476,414,41,15,10.58,0,1679,20
rest_0840,Truffles Hut 839,Street_Food,KR_Puram,3.46,198,173,40,12,4.77,0,589,20
rest_0841,Pasta Stop 840,Desserts,Jayanagar,3.4,950,569,33,22,2.21,0,2263,9
rest_0842,Fresh Bowl,Thai,Old_Airport_Road,3.45,148,206,25,11,8.64,0,339,10
rest_0843,Madras Hub 842,Desserts,Whitefield,4.34,779,409,43,17,5.56,0,2155,15
rest_0844,Madras Kitchen 843,Continental,KR_Puram,3.67,146,198,32,19,7.56,0,540,10
rest_0845,Third_Wave Hut 844,Thai,Yelahanka,3.8,177,155,23,13,1.07,0,320,10
rest_0846,Rameshwaram Hub 845,Healthy_Bowls,MG_Road,4.14,1683,1171,50,29,10.64,0,5444,15
rest_0847,Madras Palace 846,Chinese,Old_Airport_Road,2.93,285,215,38,19,8.34,0,869,9
rest_0848,Curry Republic 847,Thai,Old_Airport_Road,4.43,2446,1072,46,19,3.17,0,8623,19
rest_0849,Chai Cafe 848,Mexican,KR_Puram,4.28,728,208,42,11,11.68,0,2308,14
rest_0850,Madras Republic 849,Biryani,BTM_Layout,4.22,247,417,45,14,7.5,0,736,10
rest_0851,Urban Plate 850,Cafe,Indiranagar,2.84,428,270,29,8,2.07,0,688,15
rest_0852,Golden Hut 851,Fast_Food,Bellandur,3.66,795,584,25,16,8.89,0,1211,8
rest_0853,Momo House 852,South_Indian,Banashankari,4.0,242,582,40,20,7.59,0,468,16
rest_0854,Empire Hut 853,Street_Food,JP_Nagar,3.42,13,142,36,13,11.12,0,34,20
rest_0855,Royal Express 854,Chinese,Banashankari,3.58,311,450,27,14,2.29,0,662,12
rest_0856,Truffles Hut 855,Continental,Malleshwaram,3.13,474,167,39,8,8.55,0,1812,9
rest_0857,Brahmin Plate 856,Pizza,Old_Airport_Road,3.55,727,518,32,18,11.34,0,2755,13
rest_0858,Chai Plate 857,Cafe,MG_Road,4.38,993,304,41,25,6.22,1,3085,10
rest_0859,Shivaji Bowl 858,Mexican,JP_Nagar,2.84,126,173,17,16,0.9,0,314,8
rest_0860,Empire Hub 859,Pizza,Domlur,4.71,3471,583,48,30,4.94,0,7929,12
rest_0861,Empire Cafe 860,Biryani,Jayanagar,4.46,4936,910,30,22,1.03,0,8897,9
rest_0862,Grill Bites 861,Mexican,Marathahalli,3.69,166,215,27,17,7.27,0,561,11
rest_0863,Biryani Palace 862,Biryani,Old_Airport_Road,3.7,223,229,37,21,2.85,1,830,11
rest_0864,Meghana Cafe 863,Italian,Silk_Board,4.25,3232,568,27,20,8.95,0,9341,12
rest_0865,Green Diner 864,Cafe,JP_Nagar,3.66,1253,589,39,18,2.55,0,2876,20
rest_0866,Vidyarthi Palace 865,North_Indian,Electronic_City,3.61,1411,480,32,17,5.83,0,4657,10
rest_0867,Pasta Hub 866,North_Indian,Yelahanka,2.57,93,215,32,11,1.8,0,309,16
rest_0868,Delhi Point 867,Japanese,Banashankari,3.6,124,157,20,15,8.88,0,205,15
rest_0869,Third_Wave Palace 868,Desserts,Bommanahalli,3.77,67,170,22,12,6.47,0,206,11
rest_0870,Bombay Diner 869,Desserts,Jayanagar,4.36,301,219,28,19,11.64,0,550,17
rest_0871,Meghana Junction 870,Mexican,Hebbal,4.1,4315,662,36,34,1.27,1,10096,8
rest_0872,Empire Republic 871,South_Indian,Silk_Board,4.16,382,437,32,12,3.08,0,1350,10
rest_0873,Bombay House 872,Thai,JP_Nagar,4.48,1153,232,30,10,0.76,0,4020,18
rest_0874,Oven House 873,Japanese,Hebbal,3.73,132,209,33,10,9.58,0,236,14
rest_0875,Urban Hut,Desserts,Marathahalli,4.26,1448,365,21,13,8.51,0,5643,13
rest_0876,Desi Garden 875,Mexican,Koramangala,4.01,280,577,31,16,7.82,0,713,8
rest_0877,Madras House 876,Thai,Malleshwaram,4.45,1244,212,30,24,4.1,0,2052,15
rest_0878,Meghana Grill 877,Continental,Malleshwaram,4.03,1066,485,46,18,11.2,0,3148,9
rest_0879,Oven Grill 878,South_Indian,Bommanahalli,4.46,4883,1014,43,17,1.87,0,17070,8
rest_0880,Delhi Express 879,Continental,Malleshwaram,3.29,586,476,24,24,11.0,0,1812,11
rest_0881,Oven Dhaba 880,Continental,Sarjapur,4.9,4580,535,35,18,1.95,0,12123,10
rest_0882,Spice Hut 881,Pizza,Marathahalli,2.53,443,102,18,8,2.35,0,1637,12
rest_0883,Desi Delight 882,North_Indian,Banashankari,2.67,325,183,19,10,8.28,0,1201,17
rest_0884,Fresh Kitchen 883,Fast_Food,JP_Nagar,4.09,783,702,48,26,8.71,0,3110,19
rest_0885,Fresh Bites 884,Continental,Hebbal,3.51,206,91,33,10,9.36,0,512,16
rest_0886,Golden Bowl 885,Chinese,MG_Road,2.72,62,103,17,15,7.99,0,168,17
rest_0887,Grill Dhaba 886,Japanese,Indiranagar,4.2,929,224,33,23,7.93,0,3307,15
rest_0888,Golden Factory 887,Desserts,Hebbal,3.09,474,272,34,17,1.15,0,880,15
rest_0889,Flame Junction 888,Chinese,HSR_Layout,3.51,570,451,41,20,6.71,0,1010,10
rest_0890,Flame Cafe 889,Healthy_Bowls,Indiranagar,3.04,109,121,30,12,0.72,0,226,9
rest_0891,Rameshwaram House 890,Street_Food,Hebbal,2.65,291,177,17,15,6.99,0,561,19
rest_0892,Urban Studio 891,Fast_Food,Basavanagudi,3.36,490,93,29,15,2.42,0,1767,8
rest_0893,Royal Republic 892,Italian,KR_Puram,4.2,1092,536,22,15,6.96,0,2780,13
rest_0894,Green Studio 893,Japanese,HSR_Layout,3.72,1132,266,33,15,9.36,0,4055,16
rest_0895,Biryani Express 894,Fast_Food,Malleshwaram,4.19,573,400,22,24,9.46,0,1258,8
rest_0896,Madras Hut 895,North_Indian,Koramangala,4.06,2637,440,46,29,2.19,0,8022,19
rest_0897,Paradise Dhaba 896,North_Indian,JP_Nagar,4.18,1408,272,21,14,10.08,0,4731,17
rest_0898,Bowl Grill 897,Pizza,BTM_Layout,3.65,388,241,22,16,9.94,0,1120,18
rest_0899,Veena House 898,Biryani,BTM_Layout,3.73,303,155,22,17,10.58,0,822,14
rest_0900,Momo Bowl 899,Biryani,Hebbal,3.32,1191,207,37,13,7.35,0,2822,13
rest_0901,Biryani Bowl 900,Pizza,KR_Puram,3.63,302,421,26,20,6.19,0,926,16
rest_0902,Fresh Palace 901,Continental,JP_Nagar,4.0,3422,1031,32,21,2.62,0,11620,18
rest_0903,Bowl Junction 902,Healthy_Bowls,Sarjapur,3.15,120,108,38,11,3.46,0,294,10
rest_0904,Meghana Cafe 903,Mexican,Bellandur,3.11,152,153,36,16,4.21,0,513,13
rest_0905,Paradise Grill,Cafe,Rajajinagar,4.25,1452,844,28,21,7.51,0,4089,12
rest_0906,Blue_Tokai Palace 905,South_Indian,Bellandur,3.2,875,273,38,16,7.89,0,2803,13
rest_0907,Desi Hub 906,South_Indian,Yeshwanthpur,3.4,333,267,38,9,9.78,0,582,17
rest_0908,Pasta Hut 907,Continental,Bellandur,4.57,3423,1055,49,32,9.05,0,10121,15
rest_0909,Urban Diner 908,Street_Food,Marathahalli,3.89,322,105,17,15,0.65,1,613,10
rest_0910,Biryani Hut 909,Cafe,Malleshwaram,3.6,821,525,23,22,9.14,0,2010,9
rest_0911,Flame Garden 910,Pizza,Rajajinagar,3.42,262,578,20,25,1.39,0,691,8
rest_0912,Wok Studio 911,Pizza,Whitefield,2.74,385,211,25,14,4.33,0,785,10
rest_0913,Momo Delight 912,Continental,Hebbal,3.76,1419,431,33,13,6.69,0,3178,15
rest_0914,Meghana Grill 913,North_Indian,Whitefield,4.13,1212,441,43,11,1.43,0,2504,12
rest_0915,Madras Lab 914,Street_Food,Yeshwanthpur,3.38,1042,574,22,16,5.98,0,2891,15
rest_0916,Spice Stop 915,North_Indian,HSR_Layout,4.5,612,244,27,10,4.85,0,1909,14
rest_0917,Masala Garden 916,Biryani,HSR_Layout,4.33,308,515,36,13,3.52,0,823,14
rest_0918,Chai Bites 917,Street_Food,Rajajinagar,2.77,420,273,15,16,2.62,0,1411,12
rest_0919,Tandoor Studio 918,North_Indian,Yelahanka,4.42,783,203,24,11,8.22,0,1269,17
rest_0920,Bombay Hut 919,Street_Food,Yeshwanthpur,4.41,99,355,35,23,3.33,0,185,18
rest_0921,Veena Studio 920,Biryani,KR_Puram,3.41,1233,315,31,13,5.18,1,2275,8
rest_0922,Delhi Kitchen 921,Healthy_Bowls,Indiranagar,3.58,275,144,23,10,3.41,0,1075,16
rest_0923,Momo Factory 922,South_Indian,Rajajinagar,3.18,144,88,34,8,5.82,0,544,9
rest_0924,Blue_Tokai Dhaba 923,Biryani,Sarjapur,4.21,4659,774,31,15,6.99,0,12484,19
rest_0925,Golden Point 924,Fast_Food,Rajajinagar,3.38,52,280,25,8,1.61,0,87,19
rest_0926,Bowl Hut 925,Thai,Old_Airport_Road,3.85,425,83,16,8,7.28,0,1196,17
rest_0927,Bowl Delight 926,Cafe,JP_Nagar,3.88,1411,467,20,12,5.06,0,4853,18
rest_0928,Royal House 927,Japanese,Basavanagudi,4.01,1060,310,38,10,7.9,0,2503,10
rest_0929,Bowl Stop 928,Healthy_Bowls,Yeshwanthpur,3.52,931,599,42,20,0.86,0,1451,19
rest_0930,Meghana Dhaba 929,Biryani,Hebbal,2.89,397,175,16,20,10.95,0,675,11
rest_0931,Delhi Lab 930,Chinese,Silk_Board,3.52,321,389,44,21,5.87,0,968,9
rest_0932,Paradise Lab 931,Thai,Indiranagar,3.62,168,220,16,10,6.28,0,442,14
rest_0933,Truffles Kitchen 932,Desserts,Yeshwanthpur,3.76,174,103,21,15,4.77,1,593,20
rest_0934,Flame Hut 933,Fast_Food,BTM_Layout,3.93,1264,404,35,10,6.84,0,4358,11
rest_0935,Meghana Factory 934,Healthy_Bowls,MG_Road,3.63,62,172,24,17,6.11,0,179,9
rest_0936,Bowl Express 935,Thai,JP_Nagar,4.69,4052,878,41,25,7.65,0,12668,14
rest_0937,Brahmin Express 936,Fast_Food,Yelahanka,2.7,439,151,17,18,1.14,0,1656,10
rest_0938,Rameshwaram Eatery 937,Healthy_Bowls,Sarjapur,3.47,1280,238,35,22,3.47,0,2318,16
rest_0939,Madras Cafe 938,North_Indian,Domlur,3.31,456,235,30,14,9.19,0,1680,12
rest_0940,Curry Bowl 939,North_Indian,Basavanagudi,4.38,1289,395,35,18,11.61,0,4700,17
rest_0941,Urban House 940,Continental,Whitefield,2.98,120,245,29,20,5.12,0,202,19
rest_0942,Urban Lab 941,Cafe,Silk_Board,3.63,218,171,30,15,2.84,0,855,13
rest_0943,Veena Lab 942,South_Indian,Domlur,3.84,325,300,38,14,6.81,0,1026,13
rest_0944,Meghana House 943,Biryani,Hebbal,4.13,141,332,36,10,2.2,0,434,16
rest_0945,Grill Bites 944,Street_Food,Electronic_City,3.97,240,583,33,25,1.15,0,698,19
rest_0946,Grill Corner 945,Thai,Sarjapur,3.61,783,511,33,19,7.53,0,2036,17
rest_0947,Truffles Plate 946,North_Indian,MG_Road,3.82,496,159,25,19,9.52,0,1783,11
rest_0948,Bowl Dhaba 947,Thai,Bellandur,4.49,1409,219,23,20,5.82,0,5138,20
rest_0949,Spice Palace 948,Thai,BTM_Layout,4.07,3050,893,25,16,5.54,0,4843,14
rest_0950,Flame Bowl 949,Desserts,HSR_Layout,4.46,4485,712,43,18,1.95,1,8167,11
rest_0951,Empire Junction 950,Mexican,Bommanahalli,3.83,1389,393,22,23,1.58,0,2594,12
rest_0952,Grill Studio 951,Healthy_Bowls,Yelahanka,4.29,1358,233,33,21,10.68,0,3144,9
rest_0953,Chai Lab 952,Healthy_Bowls,Indiranagar,4.11,948,490,26,13,11.89,0,2339,13
rest_0954,Grill Palace 953,Japanese,JP_Nagar,4.13,2082,602,37,15,9.87,0,7753,14
rest_0955,Wok Grill 954,Healthy_Bowls,Whitefield,4.07,853,324,23,23,2.74,1,1669,16
rest_0956,Rameshwaram Republic 955,Thai,Rajajinagar,2.54,76,157,33,10,10.26,1,143,19
rest_0957,Golden Grill 956,Biryani,Koramangala,3.74,775,393,35,23,10.61,0,1948,19
rest_0958,Curry Cafe 957,Biryani,Domlur,3.57,155,119,22,9,6.17,0,288,19
rest_0959,Green Republic 958,Desserts,Basavanagudi,4.08,2243,1058,48,26,4.52,0,7530,19
rest_0960,Blue_Tokai Stop 959,Fast_Food,Sarjapur,2.57,189,218,36,17,11.92,0,642,16
rest_0961,Empire Republic 960,Mexican,Banashankari,3.97,379,536,23,21,6.03,0,714,9
rest_0962,Truffles House 961,Japanese,Malleshwaram,4.16,587,241,36,15,6.33,0,2213,13
rest_0963,Desi Bites 962,North_Indian,Hebbal,3.55,128,114,35,9,7.25,0,192,12
rest_0964,Blue_Tokai Hut 963,Street_Food,Bommanahalli,3.93,1351,454,36,18,6.44,0,3604,18
rest_0965,Brahmin Stop 964,South_Indian,Marathahalli,3.99,500,133,33,11,10.79,0,1352,17
rest_0966,Golden Corner 965,Japanese,Marathahalli,3.84,1004,579,27,23,11.29,0,3939,19
rest_0967,Urban Cafe 966,Fast_Food,Old_Airport_Road,4.08,1471,222,40,22,2.42,0,3977,15
rest_0968,Blue_Tokai Studio 967,Italian,HSR_Layout,3.77,924,593,44,19,2.22,0,1392,10
rest_0969,Nandhini Corner 968,Thai,Bellandur,4.62,2554,632,48,25,1.65,0,8484,9
rest_0970,Truffles Eatery 969,Cafe,MG_Road,4.66,3088,851,39,25,7.4,0,12217,9
rest_0971,Curry Factory 970,Japanese,Yeshwanthpur,3.8,168,141,16,15,10.91,0,323,14
rest_0972,Flame Eatery 971,Mexican,Indiranagar,4.46,553,307,35,12,9.61,0,1285,8
rest_0973,Golden Grill 972,Street_Food,Malleshwaram,3.51,215,103,39,17,7.9,1,814,8
rest_0974,Flame Cafe 973,Chinese,Malleshwaram,3.79,1003,478,35,25,6.67,0,1539,8
rest_0975,Momo Express 974,Biryani,JP_Nagar,4.47,1235,349,34,22,2.24,0,4668,14
rest_0976,Chai Corner 975,Thai,Bommanahalli,4.05,2964,803,30,24,8.25,0,7737,12
rest_0977,Meghana Junction 976,Thai,MG_Road,4.32,926,448,36,24,6.73,0,2456,15
rest_0978,Paradise Lab 977,Desserts,Indiranagar,3.12,173,233,24,13,6.37,0,481,14
rest_0979,Paradise Diner 978,Mexican,Indiranagar,4.3,2982,825,47,33,1.2,0,5411,15
rest_0980,Delhi Lab 979,Italian,JP_Nagar,3.91,159,328,37,12,8.25,1,614,13
rest_0981,Momo Bites 980,North_Indian,Silk_Board,3.37,405,176,24,18,9.54,0,1190,9
rest_0982,Curry Hut 981,Continental,Silk_Board,2.81,236,291,22,20,10.42,0,589,8
rest_0983,Chai Diner 982,North_Indian,Banashankari,3.52,492,319,20,22,6.65,0,1341,12
rest_0984,Urban Dhaba 983,Street_Food,MG_Road,4.12,488,481,22,12,4.88,0,856,14
rest_0985,Shivaji Factory 984,North_Indian,Koramangala,2.76,259,284,25,19,4.36,0,848,12
rest_0986,Madras Delight 985,Cafe,Hebbal,4.03,1017,238,22,20,1.99,0,3378,9
rest_0987,Paradise Studio 986,Desserts,Indiranagar,3.87,903,568,42,23,11.3,0,1861,8
rest_0988,Spice Express 987,Mexican,Malleshwaram,3.82,214,239,39,14,2.9,0,393,14
rest_0989,Rameshwaram Studio 988,Continental,Malleshwaram,3.54,321,410,37,16,7.08,0,658,15
rest_0990,Empire Stop 989,Pizza,JP_Nagar,3.96,189,242,36,20,8.78,0,674,10
rest_0991,Veena Corner 990,Italian,Marathahalli,3.99,875,403,39,16,5.04,0,2946,8
rest_0992,Royal Kitchen 991,Chinese,KR_Puram,4.31,445,516,20,13,10.67,0,743,12
rest_0993,Truffles House 992,Pizza,Hebbal,3.32,275,247,33,11,1.23,0,468,9
rest_0994,Spice Bites 993,Thai,Malleshwaram,4.32,1382,377,33,15,2.69,0,4702,16
rest_0995,Grill Cafe 994,Italian,HSR_Layout,3.35,607,349,33,10,11.55,0,1856,12
rest_0996,Third_Wave Republic 995,Chinese,Koramangala,3.16,252,176,27,19,1.98,1,721,15
rest_0997,Delhi Republic 996,Thai,Marathahalli,3.77,499,406,35,19,1.02,0,1895,11
rest_0998,Delhi Corner 997,Chinese,Whitefield,4.35,2125,774,46,17,8.64,0,4818,19
rest_0999,Desi Hut 998,Desserts,Marathahalli,3.56,19,149,35,20,7.06,0,32,15
rest_1000,Empire Hut 999,Thai,Marathahalli,3.45,236,244,26,13,9.81,0,494,15
rest_1001,Bombay Cafe 1000,Thai,Electronic_City,3.56,398,207,17,8,0.74,0,1222,14
rest_1002,Blue_Tokai Plate 1001,Biryani,Basavanagudi,3.71,126,136,39,13,5.48,0,461,18
rest_1003,Green Bowl 1002,Healthy_Bowls,BTM_Layout,2.69,475,92,31,9,0.87,0,994,8
rest_1004,Masala Studio 1003,Continental,HSR_Layout,3.26,374,110,19,15,4.29,0,978,15
rest_1005,Vidyarthi Delight 1004,Continental,Indiranagar,4.22,779,503,29,12,5.3,1,2565,12
rest_1006,Chai Junction 1005,Mexican,Sarjapur,4.3,577,385,37,16,9.3,0,1964,17
rest_1007,Third_Wave Hut 1006,Continental,Domlur,4.8,2963,454,48,19,7.83,0,7992,14
rest_1008,Madras Republic 1007,North_Indian,Old_Airport_Road,4.0,929,238,23,19,10.89,0,2563,11
rest_1009,Oven Dhaba 1008,Desserts,Jayanagar,3.5,1475,568,20,21,3.74,0,4361,13
rest_1010,Desi Republic 1009,Mexican,JP_Nagar,3.66,132,87,37,9,8.38,0,435,17
rest_1011,Desi Grill 1010,Fast_Food,Sarjapur,4.2,1278,564,29,23,6.14,1,2563,13
rest_1012,Madras Studio 1011,Desserts,Silk_Board,3.22,128,132,25,10,2.47,0,235,18
rest_1013,Desi Express 1012,Desserts,Old_Airport_Road,4.27,4187,1024,43,30,2.72,0,9194,17
rest_1014,Desi Republic 1013,Fast_Food,BTM_Layout,4.46,2964,749,46,17,11.47,0,6934,9
rest_1015,Curry Eatery 1014,South_Indian,Sarjapur,3.56,1359,431,30,16,8.77,0,3940,8
rest_1016,Wok Garden 1015,Continental,Domlur,4.5,4388,861,37,35,8.21,0,8407,15
rest_1017,Grill Delight 1016,Italian,BTM_Layout,3.6,15,287,25,19,1.25,1,31,10
rest_1018,Shivaji Kitchen 1017,Italian,Domlur,4.02,1737,915,46,30,8.83,0,3937,10
rest_1019,Third_Wave Cafe 1018,Thai,Jayanagar,2.66,286,220,22,18,2.11,0,687,12
rest_1020,Urban Point 1019,Desserts,Koramangala,3.25,248,251,22,11,5.83,0,401,12
rest_1021,Oven Plate 1020,Pizza,Yeshwanthpur,3.27,117,344,24,15,8.26,1,252,18
rest_1022,Empire Bites 1021,Continental,Sarjapur,4.67,3947,691,36,21,7.33,0,13668,16
rest_1023,Madras Republic 1022,Pizza,Whitefield,4.39,604,484,44,18,3.7,0,2299,13
rest_1024,Grill Point 1023,Chinese,Bommanahalli,3.45,613,577,43,19,1.09,0,2419,10
rest_1025,Third_Wave Delight 1024,Fast_Food,Whitefield,3.36,1462,254,29,17,3.61,0,4613,8
rest_1026,Wok House 1025,Chinese,JP_Nagar,4.5,2996,766,41,33,7.25,0,7245,10
rest_1027,Third_Wave Studio 1026,Street_Food,MG_Road,4.12,1455,429,22,15,8.71,0,4278,17
rest_1028,Grill Diner 1027,Continental,Sarjapur,2.91,41,164,30,10,10.4,0,105,17
rest_1029,Momo Junction 1028,Pizza,Basavanagudi,3.75,258,293,29,11,6.99,0,927,8
rest_1030,Urban Kitchen 1029,Cafe,Bommanahalli,4.44,4765,539,46,25,3.28,0,18209,20
rest_1031,Pasta Hut 1030,Biryani,Jayanagar,3.58,480,529,43,23,3.41,0,907,20
rest_1032,Grill Bowl 1031,Italian,Bellandur,2.73,301,265,38,12,7.83,0,517,17
rest_1033,Spice Studio 1032,Fast_Food,Hebbal,3.63,1346,371,38,25,4.84,0,3922,10
rest_1034,Spice Kitchen 1033,Japanese,Electronic_City,3.33,361,286,26,17,5.04,0,1227,11
rest_1035,Meghana Hub 1034,Mexican,Bellandur,3.67,1392,548,25,12,1.64,0,3714,13
rest_1036,Paradise Hub 1035,Street_Food,MG_Road,3.97,956,297,43,14,6.99,0,1715,19
rest_1037,Biryani Factory 1036,Continental,MG_Road,4.05,710,545,43,14,11.05,1,2194,18
rest_1038,Truffles Dhaba 1037,Desserts,Old_Airport_Road,4.82,2710,563,34,19,1.71,1,6365,17
rest_1039,Vidyarthi Garden 1038,Mexican,Bellandur,3.41,461,259,40,20,11.0,1,1380,19
rest_1040,Bowl Hut 1039,Street_Food,Sarjapur,4.28,1016,432,43,21,8.89,0,2884,13
rest_1041,Chai Grill 1040,Japanese,Sarjapur,3.41,1328,359,28,11,9.93,0,4199,13
rest_1042,Grill Republic 1041,Cafe,Banashankari,4.15,1451,563,21,17,6.08,0,5718,14
rest_1043,Tandoor Stop 1042,North_Indian,MG_Road,4.24,789,403,26,24,1.78,0,1921,10
rest_1044,Meghana Bites 1043,Japanese,MG_Road,3.57,351,272,19,20,5.1,0,1129,16
rest_1045,Bombay Junction 1044,Street_Food,Yelahanka,4.39,70,244,32,16,9.16,0,120,16
rest_1046,Wok Studio 1045,South_Indian,Yeshwanthpur,3.74,718,433,28,20,2.81,1,2304,17
rest_1047,Nandhini House 1046,Mexican,JP_Nagar,3.3,233,156,25,8,11.5,0,882,19
rest_1048,Masala Corner 1047,Pizza,Banashankari,3.24,133,238,16,20,11.63,0,342,9
rest_1049,Grill Junction 1048,Italian,Banashankari,3.78,907,595,32,23,7.78,1,3245,19
rest_1050,Brahmin House 1049,Italian,BTM_Layout,4.29,1026,579,42,21,9.07,1,2350,15
rest_1051,Blue_Tokai Plate 1050,Japanese,BTM_Layout,3.57,362,192,35,14,5.82,0,1208,15
rest_1052,Veena Hut 1051,North_Indian,Domlur,3.74,492,198,21,8,10.29,0,1407,10
rest_1053,Desi Plate 1052,Pizza,Electronic_City,2.92,22,172,35,15,3.81,0,87,11
rest_1054,Tandoor Republic 1053,Biryani,Bommanahalli,3.4,540,424,36,19,9.22,0,2067,18
rest_1055,Desi Junction 1054,North_Indian,Banashankari,4.0,3774,813,31,31,4.59,0,13752,20
rest_1056,Pasta Stop 1055,Biryani,Koramangala,3.47,872,417,43,13,6.47,0,2933,12
rest_1057,Veena Dhaba 1056,Pizza,Indiranagar,4.7,1207,441,38,24,0.96,0,4130,17
rest_1058,Spice Bowl 1057,Biryani,Jayanagar,4.02,1047,563,33,24,11.23,0,2010,15
rest_1059,Vidyarthi Point 1058,Fast_Food,Whitefield,4.01,3049,932,40,15,11.5,0,9321,13
rest_1060,Bombay Republic 1059,Desserts,Bommanahalli,4.15,1117,541,30,10,8.03,0,4437,8
rest_1061,Desi Hut 1060,Biryani,Malleshwaram,4.35,4816,1102,31,19,10.24,0,7500,10
rest_1062,Truffles Stop 1061,Italian,Marathahalli,4.79,2509,957,44,17,3.0,1,9720,19
rest_1063,Biryani Factory 1062,Desserts,Rajajinagar,4.34,2202,946,30,31,2.0,0,6820,10
rest_1064,Royal Stop 1063,Continental,Koramangala,4.24,3092,812,40,20,8.08,0,8377,18
rest_1065,Delhi Dhaba 1064,Fast_Food,Banashankari,4.16,827,396,30,10,6.94,0,1434,8
rest_1066,Wok Republic 1065,North_Indian,Indiranagar,3.36,121,251,18,11,5.0,0,354,15
rest_1067,Bombay Diner 1066,North_Indian,Hebbal,3.34,1201,562,37,23,6.16,0,4702,12
rest_1068,Bombay Diner 1067,Thai,Banashankari,3.54,1280,573,22,23,6.99,0,2499,15
rest_1069,Shivaji Palace 1068,Street_Food,Sarjapur,3.96,1010,382,38,17,10.22,0,2555,17
rest_1070,Wok House 1069,Desserts,Electronic_City,3.61,1171,297,34,10,2.61,0,4288,16
rest_1071,Brahmin Plate 1070,Cafe,Yelahanka,3.35,826,206,41,13,8.33,0,1475,13
rest_1072,Desi Garden 1071,Cafe,Koramangala,4.01,652,352,23,15,4.7,0,1142,12
rest_1073,Tandoor Bites 1072,Cafe,MG_Road,3.51,11,235,30,12,1.89,0,28,20
rest_1074,Pasta House 1073,Italian,Sarjapur,4.03,1063,263,43,22,3.5,0,3760,8
rest_1075,Vidyarthi Junction 1074,South_Indian,Indiranagar,3.24,711,547,39,25,0.7,0,1308,17
rest_1076,Shivaji Diner 1075,Healthy_Bowls,KR_Puram,4.48,927,287,33,17,4.53,0,3657,18
rest_1077,Veena Garden 1076,Japanese,Malleshwaram,3.74,512,346,31,12,5.47,0,1230,12
rest_1078,Bombay Diner 1077,Desserts,HSR_Layout,3.1,474,100,15,14,7.98,1,754,9
rest_1079,Rameshwaram Express 1078,Desserts,Hebbal,3.57,246,476,26,25,11.18,0,433,11
rest_1080,Wok Bites 1079,South_Indian,Sarjapur,2.64,315,156,23,8,8.79,0,1198,18
rest_1081,Momo Stop 1080,Desserts,MG_Road,3.8,763,382,27,13,8.33,0,2869,10
rest_1082,Tandoor Bites 1081,Healthy_Bowls,Malleshwaram,3.24,1049,553,20,10,3.18,0,2507,18
rest_1083,Veena Bowl 1082,Biryani,Electronic_City,3.93,1029,298,31,20,5.38,1,2388,10
rest_1084,Momo Plate 1083,Continental,Bellandur,3.67,88,313,37,14,5.06,0,161,15
rest_1085,Chai Bites 1084,Continental,KR_Puram,2.53,12,206,24,14,9.25,0,34,14
rest_1086,Truffles Bites 1085,Biryani,Bommanahalli,4.03,1321,477,37,20,4.22,0,3204,18
rest_1087,Green Point 1086,Pizza,Bommanahalli,4.38,4102,824,40,34,2.89,0,11057,8
rest_1088,Pasta Hub 1087,Pizza,Bellandur,3.39,1390,453,41,17,2.15,0,5400,19
rest_1089,Fresh Stop 1088,Mexican,Bellandur,3.45,973,344,20,25,0.58,0,3755,19
rest_1090,Paradise Cafe 1089,Healthy_Bowls,Marathahalli,3.61,91,190,30,9,3.95,0,263,20
rest_1091,Rameshwaram Kitchen 1090,South_Indian,Old_Airport_Road,3.19,397,292,37,19,0.57,0,1487,15
rest_1092,Fresh Delight 1091,Mexican,Sarjapur,3.94,761,417,32,16,11.85,0,1394,13
rest_1093,Paradise Bites 1092,North_Indian,BTM_Layout,3.41,716,514,34,15,3.07,0,1097,19
rest_1094,Rameshwaram Bites 1093,Italian,Sarjapur,4.1,222,463,43,20,7.36,0,772,13
rest_1095,Desi Kitchen 1094,Thai,Basavanagudi,3.81,345,262,28,11,6.57,0,1367,10
rest_1096,Oven Factory 1095,South_Indian,Electronic_City,4.34,1127,411,20,19,1.42,0,3906,13
rest_1097,Blue_Tokai Palace 1096,Italian,Bommanahalli,4.18,4594,933,44,31,2.28,0,14320,12
rest_1098,Nandhini House 1097,Healthy_Bowls,Whitefield,2.64,352,281,15,18,0.89,0,547,12
rest_1099,Green Eatery 1098,Thai,Bellandur,3.58,405,445,25,17,7.81,1,740,10
rest_1100,Bowl Hub 1099,Street_Food,BTM_Layout,3.53,1395,549,26,14,5.71,0,2104,20
rest_1101,Bombay Diner 1100,Chinese,Hebbal,4.37,159,550,45,23,7.56,0,239,11
rest_1102,Masala Express 1101,Mexican,Marathahalli,4.49,216,200,25,22,4.43,0,528,12
rest_1103,Third_Wave Garden 1102,North_Indian,Basavanagudi,3.24,274,148,30,15,6.7,0,1031,10
