user_id,avg_watch_hours,genre_diversity_score,subscription_type,days_active,completion_rate,device_primary
user_01547,6.29,0.69,premium,29,0.79,desktop
user_01548,2.93,0.59,premium,12,0.64,tablet
user_01549,3.15,0.95,premium,20,0.73,smart_tv
user_01550,0.98,0.19,basic,14,0.3,tablet
user_01551,3.11,0.92,premium,22,0.71,smart_tv
user_01552,4.25,0.83,premium,30,0.63,desktop
user_01553,3.93,0.59,premium,11,0.52,smart_tv
user_01554,1.68,0.33,ad_supported,16,0.39,mobile
user_01555,2.81,0.72,premium,9,0.66,smart_tv
user_01556,3.74,0.7,premium,10,0.75,tablet
user_01557,6.28,0.76,premium,24,0.7,smart_tv
user_01558,1.57,0.38,ad_supported,5,0.22,mobile
user_01559,2.17,0.63,standard,8,0.71,smart_tv
user_01560,3.33,0.59,standard,10,0.74,tablet
user_01561,6.2,0.81,premium,20,0.83,desktop
user_01562,5.68,0.65,premium,30,0.72,smart_tv
user_01563,1.76,0.15,basic,15,0.39,tablet
user_01564,9.99,0.58,standard,22,0.83,desktop
user_01565,6.43,0.64,premium,21,0.85,desktop
user_01566,0.57,0.34,ad_supported,5,0.34,tablet
user_01567,4.9,0.5,standard,10,0.59,smart_tv
user_01568,4.99,0.79,premium,27,0.86,desktop
user_01569,1.86,0.44,standard,22,0.34,mobile
user_01570,0.75,0.29,basic,10,0.47,tablet
user_01571,1.41,0.1,ad_supported,7,0.26,mobile
user_01572,4.76,0.72,standard,13,0.6,tablet
user_01573,5,0.91,premium,24,0.78,smart_tv
user_01574,1.85,0.22,ad_supported,14,0.23,tablet
user_01575,2.91,0.58,standard,8,0.55,tablet
user_01576,1.17,0.34,basic,11,0.28,tablet
user_01577,1.02,0.15,basic,7,0.36,tablet
user_01578,0.85,0.32,basic,13,0.5,mobile
user_01579,9.45,0.56,premium,28,0.84,smart_tv
user_01580,3.28,0.44,ad_supported,19,0.33,mobile
user_01581,0.62,0.29,ad_supported,5,0.38,mobile
user_01582,5.89,0.65,standard,30,0.89,smart_tv
user_01583,6.96,0.57,standard,30,0.8,smart_tv
user_01584,6.95,0.7,standard,24,0.86,desktop
user_01585,1.38,0.17,basic,14,0.36,tablet
user_01586,0.78,0.27,ad_supported,8,0.27,mobile
user_01587,6.93,0.91,premium,29,0.87,desktop
user_01588,4.31,0.66,premium,30,0.79,smart_tv
user_01589,1.65,0.26,ad_supported,12,0.49,tablet
user_01590,3.91,0.88,premium,25,0.69,smart_tv
user_01591,1.24,0.4,standard,18,0.39,mobile
user_01592,1.62,0.19,basic,9,0.21,mobile
user_01593,5.14,0.46,standard,22,0.73,smart_tv
user_01594,1.93,0.24,ad_supported,14,0.39,mobile
user_01595,2.29,0.37,standard,21,0.37,mobile
user_01596,2.24,0.47,standard,10,0.62,tablet
user_01597,2.67,0.54,premium,8,0.63,tablet
user_01598,1.55,0.23,basic,5,0.39,tablet
user_01599,1.01,0.43,basic,25,0.55,mobile
user_01600,1.34,0.35,basic,9,0.3,mobile
user_01601,8.92,0.57,premium,23,0.9,smart_tv
user_01602,1.04,0.15,basic,14,0.43,mobile
user_01603,5.01,0.32,standard,28,0.84,desktop
user_01604,2.5,0.34,standard,24,0.57,mobile
user_01605,0.54,0.35,basic,6,0.37,tablet
user_01606,4.47,0.39,standard,24,0.85,desktop
user_01607,1.68,0.38,standard,18,0.4,mobile
user_01608,5.8,0.63,premium,20,0.63,smart_tv
user_01609,3.18,0.4,standard,13,0.69,smart_tv
user_01610,7.33,0.33,standard,23,0.77,smart_tv
user_01611,3.22,0.69,premium,23,0.72,smart_tv
user_01612,4.42,0.47,premium,9,0.8,tablet
user_01613,2.72,0.23,standard,20,0.59,mobile
user_01614,6.02,0.66,premium,27,0.75,desktop
user_01615,8.88,0.49,premium,26,0.9,smart_tv
user_01616,5.35,0.64,premium,24,0.77,desktop
user_01617,3.71,0.85,premium,27,0.89,desktop
user_01618,5.56,0.72,premium,20,0.64,smart_tv
user_01619,1.6,0.27,standard,25,0.58,mobile
user_01620,6.97,0.55,premium,28,0.71,smart_tv
user_01621,3.68,0.96,premium,27,0.88,smart_tv
user_01622,5.07,0.94,premium,23,0.88,desktop
user_01623,6.1,0.42,premium,22,0.79,desktop
user_01624,6.56,0.3,premium,22,0.76,desktop
user_01625,5,0.56,standard,28,0.93,desktop
user_01626,3.56,0.49,premium,12,0.51,smart_tv
user_01627,2.11,0.25,basic,24,0.56,mobile
user_01628,6.53,0.96,premium,21,0.88,smart_tv
user_01629,1.87,0.49,ad_supported,20,0.6,mobile
user_01630,3.38,0.73,premium,14,0.71,smart_tv
user_01631,4.89,0.31,premium,27,0.76,smart_tv
user_01632,7.54,0.45,premium,26,0.8,smart_tv
user_01633,3.46,0.53,standard,12,0.56,smart_tv
user_01634,4.89,0.79,premium,13,0.76,tablet
user_01635,5.8,0.69,premium,26,0.93,smart_tv
user_01636,1.13,0.25,basic,10,0.23,tablet
user_01637,2.85,0.53,premium,12,0.73,tablet
user_01638,2.89,0.75,premium,9,0.53,tablet
user_01639,3.41,0.56,premium,12,0.79,tablet
user_01640,8.37,0.47,standard,26,0.8,desktop
user_01641,7.03,0.46,standard,30,0.79,smart_tv
user_01642,4.18,0.78,premium,27,0.73,desktop
user_01643,3.7,0.89,premium,27,0.83,smart_tv
user_01644,2.19,0.6,premium,13,0.79,smart_tv
user_01645,1.56,0.38,standard,19,0.32,mobile
user_01646,1.07,0.31,ad_supported,6,0.31,tablet
user_01647,4.22,0.39,standard,30,0.75,smart_tv
user_01648,5.47,0.36,premium,24,0.82,desktop
user_01649,6.67,0.65,premium,30,0.86,desktop
user_01650,3.89,0.41,premium,9,0.58,tablet
user_01651,1.88,0.3,basic,15,0.3,mobile
user_01652,0.83,0.32,ad_supported,12,0.43,mobile
user_01653,3.66,0.59,premium,8,0.61,tablet
user_01654,4.25,0.97,premium,20,0.81,desktop
user_01655,3.99,0.58,standard,10,0.76,tablet
user_01656,2.26,0.62,standard,9,0.54,smart_tv
user_01657,6,0.66,premium,24,0.67,desktop
user_01658,2.51,0.28,basic,20,0.34,mobile
user_01659,1.58,0.24,ad_supported,10,0.35,tablet
user_01660,5.57,0.78,premium,28,0.84,smart_tv
user_01661,4.32,0.43,standard,8,0.53,smart_tv
user_01662,2.91,0.45,ad_supported,24,0.5,mobile
user_01663,1.4,0.36,standard,20,0.43,mobile
user_01664,6.34,0.71,premium,22,0.63,desktop
user_01665,1.68,0.22,ad_supported,13,0.45,mobile
user_01666,2.56,0.21,standard,22,0.55,mobile
user_01667,2.35,0.71,standard,9,0.62,tablet
user_01668,5.13,0.68,premium,28,0.88,smart_tv
user_01669,5.43,0.96,premium,25,0.7,desktop
user_01670,1.03,0.17,basic,5,0.31,tablet
user_01671,0.72,0.11,ad_supported,10,0.48,mobile
user_01672,7.39,0.42,standard,30,0.72,desktop
user_01673,3.17,0.66,standard,13,0.58,smart_tv
user_01674,6.94,0.65,premium,26,0.86,desktop
user_01675,1.14,0.33,basic,10,0.25,tablet
user_01676,3.89,0.97,premium,29,0.88,desktop
user_01677,1.73,0.4,standard,23,0.42,mobile
user_01678,1.04,0.27,standard,25,0.53,mobile
user_01679,3.3,0.3,ad_supported,16,0.44,mobile
user_01680,7.67,0.31,standard,25,0.79,desktop
user_01681,5.67,0.46,standard,29,0.71,desktop
user_01682,3.77,0.45,standard,11,0.51,smart_tv
user_01683,2.63,0.29,standard,25,0.45,mobile
user_01684,1.7,0.31,ad_supported,25,0.45,mobile
user_01685,3.52,0.7,premium,29,0.88,desktop
user_01686,2.69,0.4,ad_supported,18,0.32,mobile
user_01687,4.09,0.74,premium,27,0.7,desktop
user_01688,2.12,0.56,premium,8,0.59,smart_tv
user_01689,9.69,0.41,standard,25,0.88,smart_tv
user_01690,2.93,0.51,standard,14,0.69,tablet
user_01691,3.04,0.47,premium,13,0.77,tablet
user_01692,4.27,0.68,standard,11,0.63,tablet
user_01693,7.08,0.52,standard,28,0.94,smart_tv
user_01694,2.66,0.48,standard,21,0.31,mobile
user_01695,3.15,0.73,premium,10,0.58,tablet
user_01696,3.58,0.92,premium,27,0.8,smart_tv
user_01697,3.14,0.6,premium,10,0.66,smart_tv
user_01698,6.45,0.61,premium,26,0.61,desktop
user_01699,4.13,0.76,premium,30,0.67,desktop
user_01700,1.76,0.29,ad_supported,20,0.31,mobile
user_01701,2.56,0.21,ad_supported,15,0.36,mobile
user_01702,0.52,0.31,basic,7,0.33,mobile
user_01703,1.43,0.22,basic,22,0.43,mobile
user_01704,1.74,0.34,basic,24,0.56,mobile
user_01705,0.96,0.18,ad_supported,13,0.4,mobile
user_01706,6.25,0.72,premium,23,0.64,smart_tv
user_01707,3.51,0.53,standard,12,0.66,smart_tv
user_01708,2.39,0.29,ad_supported,17,0.3,mobile
user_01709,5.89,0.95,premium,25,0.87,desktop
user_01710,0.56,0.32,basic,14,0.38,mobile
user_01711,8.57,0.45,premium,28,0.93,desktop
user_01712,4.28,0.69,premium,24,0.83,smart_tv
user_01713,5.11,0.62,standard,22,0.71,smart_tv
user_01714,8.92,0.38,premium,26,0.84,desktop
user_01715,1.71,0.42,standard,19,0.51,mobile
user_01716,3.32,0.3,basic,19,0.59,mobile
user_01717,3.17,0.42,premium,13,0.71,tablet
user_01718,2.29,0.43,basic,15,0.39,mobile
user_01719,2.74,0.75,premium,13,0.68,smart_tv
user_01720,6.05,0.68,premium,23,0.84,desktop
user_01721,2.92,0.41,standard,14,0.7,tablet
user_01722,0.65,0.27,basic,10,0.36,tablet
user_01723,5.52,0.45,standard,22,0.76,desktop
user_01724,0.78,0.36,ad_supported,12,0.28,mobile
user_01725,3.57,0.92,premium,23,0.83,smart_tv
user_01726,1.62,0.32,basic,10,0.37,tablet
user_01727,5.26,0.62,premium,27,0.87,smart_tv
user_01728,1.3,0.48,basic,25,0.41,mobile
user_01729,1.64,0.29,basic,8,0.3,mobile
user_01730,5.96,0.42,premium,23,0.95,desktop
user_01731,6.14,0.98,premium,29,0.75,smart_tv
user_01732,3.87,0.61,premium,30,0.71,desktop
user_01733,3.28,0.95,premium,26,0.6,smart_tv
user_01734,4.1,0.54,standard,12,0.72,smart_tv
user_01735,4.64,0.85,premium,27,0.68,desktop
user_01736,2.46,0.42,standard,12,0.65,smart_tv
user_01737,1.06,0.27,basic,24,0.33,mobile
user_01738,6.24,0.36,premium,29,0.71,desktop
user_01739,3.54,0.53,standard,10,0.71,tablet
user_01740,3,0.64,premium,14,0.72,tablet
user_01741,2.16,0.63,premium,14,0.54,tablet
user_01742,3.31,0.51,premium,11,0.68,tablet
user_01743,2.6,0.55,standard,12,0.51,smart_tv
user_01744,3.33,0.2,ad_supported,17,0.59,mobile
user_01745,7.46,0.38,standard,28,0.88,desktop
user_01746,5.36,0.58,standard,29,0.81,desktop
user_01747,3.42,0.26,standard,19,0.55,mobile
user_01748,1.08,0.38,ad_supported,19,0.56,mobile
user_01749,3.16,0.41,premium,13,0.6,smart_tv
user_01750,2.32,0.43,standard,12,0.64,smart_tv
user_01751,3.14,0.34,ad_supported,16,0.35,mobile
user_01752,0.88,0.24,basic,11,0.43,tablet
user_01753,3,0.52,premium,10,0.74,smart_tv
user_01754,3.35,0.39,basic,24,0.35,mobile
user_01755,3.25,0.62,premium,29,0.65,smart_tv
user_01756,4.05,0.6,premium,14,0.76,tablet
user_01757,1.43,0.38,ad_supported,9,0.35,mobile
user_01758,3.13,0.33,standard,24,0.46,mobile
user_01759,2.65,0.31,basic,15,0.41,mobile
user_01760,1.51,0.27,ad_supported,21,0.44,mobile
user_01761,5.25,0.79,premium,28,0.72,desktop
user_01762,2.64,0.64,premium,8,0.63,tablet
user_01763,5.29,0.31,premium,29,0.76,smart_tv
user_01764,3.45,0.97,premium,23,0.86,desktop
user_01765,1.69,0.31,ad_supported,12,0.4,tablet
user_01766,1.66,0.36,ad_supported,6,0.47,tablet
user_01767,0.96,0.13,basic,10,0.4,mobile
user_01768,1.47,0.33,basic,7,0.37,mobile
user_01769,3.24,0.54,premium,14,0.59,smart_tv
user_01770,3.19,0.61,premium,25,0.66,smart_tv
user_01771,4.45,0.95,premium,27,0.62,desktop
user_01772,2.12,0.43,basic,19,0.38,mobile
user_01773,5.06,0.73,premium,28,0.74,smart_tv
user_01774,6.52,0.65,standard,26,0.83,desktop
user_01775,9.39,0.46,standard,23,0.77,smart_tv
user_01776,1.24,0.22,ad_supported,12,0.36,tablet
user_01777,0.99,0.33,ad_supported,14,0.47,mobile
user_01778,1.66,0.45,ad_supported,21,0.46,mobile
user_01779,5.95,0.4,premium,23,0.75,smart_tv
user_01780,8.64,0.54,premium,27,0.92,smart_tv
user_01781,4.26,0.56,standard,12,0.77,tablet
user_01782,1.71,0.28,basic,12,0.29,mobile
user_01783,1.97,0.26,ad_supported,19,0.37,mobile
user_01784,3.65,0.69,premium,24,0.75,smart_tv
user_01785,3.46,0.24,ad_supported,25,0.51,mobile
user_01786,6.72,0.69,standard,27,0.83,desktop
user_01787,6.74,0.69,premium,24,0.62,smart_tv
user_01788,3.3,0.63,standard,14,0.55,tablet
user_01789,2.38,0.49,standard,14,0.76,tablet
user_01790,4.82,0.68,premium,12,0.51,tablet
user_01791,5.29,0.74,premium,21,0.84,desktop
user_01792,5.84,0.51,standard,26,0.82,desktop
user_01793,6.97,0.46,premium,28,0.78,smart_tv
user_01794,4.49,0.55,standard,11,0.55,tablet
user_01795,2.2,0.53,premium,14,0.77,tablet
user_01796,6.7,0.45,standard,28,0.78,desktop
user_01797,2.67,0.34,standard,17,0.36,mobile
user_01798,1.69,0.39,ad_supported,6,0.4,mobile
user_01799,3.88,0.68,standard,8,0.51,tablet
user_01800,3.5,0.22,basic,25,0.37,mobile
user_01801,3.37,0.61,premium,21,0.7,desktop
user_01802,1.76,0.1,ad_supported,10,0.22,mobile
user_01803,3.88,0.42,premium,12,0.67,tablet
user_01804,4.35,0.44,premium,8,0.78,tablet
user_01805,7.32,0.54,standard,26,0.84,desktop
user_01806,7.66,0.56,premium,24,0.86,desktop
user_01807,3.59,0.95,premium,24,0.8,desktop
user_01808,3.17,0.27,standard,18,0.31,mobile
user_01809,3.43,0.66,premium,8,0.78,smart_tv
user_01810,7.13,0.57,premium,27,0.78,smart_tv
user_01811,0.93,0.3,ad_supported,14,0.4,mobile
user_01812,1.15,0.31,basic,11,0.34,mobile
user_01813,3.68,0.58,premium,12,0.7,smart_tv
user_01814,0.98,0.14,basic,11,0.23,mobile
user_01815,2.99,0.45,ad_supported,17,0.35,mobile
user_01816,5.87,0.87,premium,23,0.65,desktop
user_01817,1.76,0.36,ad_supported,13,0.29,mobile
user_01818,1.08,0.27,ad_supported,7,0.46,tablet
user_01819,2.6,0.49,basic,22,0.39,mobile
user_01820,2.96,0.45,standard,16,0.57,mobile
user_01821,6.2,0.46,premium,22,0.82,desktop
user_01822,1.62,0.35,basic,17,0.39,mobile
user_01823,4.6,0.41,standard,11,0.69,smart_tv
user_01824,3.1,0.62,premium,20,0.73,desktop
user_01825,5.84,0.41,premium,27,0.82,desktop
user_01826,0.52,0.15,basic,8,0.26,mobile
user_01827,1.51,0.38,basic,24,0.4,mobile
user_01828,0.54,0.3,basic,15,0.26,mobile
user_01829,3.84,0.5,premium,12,0.65,tablet
user_01830,1.62,0.32,standard,23,0.57,mobile
user_01831,4.85,0.78,premium,14,0.75,smart_tv
user_01832,0.65,0.14,ad_supported,11,0.33,tablet
user_01833,3.52,0.8,premium,20,0.71,smart_tv
user_01834,9.21,0.37,premium,27,0.8,desktop
user_01835,0.62,0.22,basic,8,0.38,mobile
user_01836,9.91,0.64,standard,27,0.83,desktop
user_01837,0.85,0.2,ad_supported,5,0.45,tablet
user_01838,6.93,0.74,premium,20,0.75,desktop
user_01839,4.27,0.49,standard,24,0.91,desktop
user_01840,4.39,0.42,premium,23,0.76,desktop
user_01841,3.53,0.75,premium,9,0.55,tablet
user_01842,5.37,0.89,premium,29,0.76,desktop
user_01843,1.45,0.42,ad_supported,22,0.4,mobile
user_01844,1.5,0.42,ad_supported,19,0.45,mobile
user_01845,3.74,0.45,standard,12,0.79,tablet
user_01846,8.3,0.45,standard,28,0.84,smart_tv
user_01847,2.27,0.35,ad_supported,25,0.55,mobile
user_01848,2.5,0.4,standard,24,0.58,mobile
user_01849,0.75,0.27,basic,5,0.37,tablet
user_01850,2.86,0.4,standard,19,0.46,mobile
user_01851,5.34,0.37,premium,25,0.85,smart_tv
user_01852,4.97,0.91,premium,29,0.71,smart_tv
user_01853,9.17,0.39,premium,29,0.8,smart_tv
user_01854,3.51,0.79,premium,10,0.79,tablet
user_01855,1.47,0.14,basic,10,0.38,mobile
user_01856,9.11,0.6,premium,28,0.76,desktop
user_01857,6.05,0.66,standard,30,0.72,desktop
user_01858,5.24,0.92,premium,29,0.74,desktop
user_01859,1.14,0.41,ad_supported,25,0.58,mobile
user_01860,2.66,0.31,ad_supported,21,0.35,mobile
user_01861,2.21,0.63,premium,11,0.72,smart_tv
user_01862,3.68,0.87,premium,29,0.63,smart_tv
user_01863,6.94,0.95,premium,20,0.63,desktop
user_01864,2.25,0.25,standard,21,0.33,mobile
user_01865,2.35,0.49,ad_supported,24,0.43,mobile
user_01866,6.38,0.63,premium,20,0.62,desktop
user_01867,3.1,0.71,premium,30,0.79,desktop
user_01868,3.47,0.5,ad_supported,19,0.32,mobile
user_01869,4.05,0.46,premium,25,0.73,desktop
user_01870,1.72,0.42,standard,15,0.56,mobile
user_01871,2.45,0.71,standard,9,0.6,tablet
user_01872,4.03,0.67,premium,21,0.85,desktop
user_01873,2.11,0.65,premium,9,0.76,tablet
user_01874,4.02,0.55,standard,22,0.76,smart_tv
user_01875,1.28,0.5,basic,15,0.45,mobile
user_01876,3.86,0.95,premium,20,0.85,smart_tv
user_01877,4.34,0.7,premium,11,0.55,tablet
user_01878,4.63,0.78,premium,28,0.84,smart_tv
user_01879,6.53,0.78,premium,21,0.66,desktop
user_01880,2.85,0.21,standard,23,0.58,mobile
user_01881,3.09,0.63,premium,26,0.68,desktop
user_01882,1.51,0.35,basic,13,0.47,mobile
user_01883,1.48,0.25,ad_supported,13,0.41,mobile
user_01884,0.86,0.13,basic,8,0.36,mobile
user_01885,8,0.62,premium,30,0.92,desktop
user_01886,6.15,0.61,premium,22,0.68,smart_tv
user_01887,3,0.76,premium,14,0.62,tablet
user_01888,4.38,0.95,premium,25,0.79,desktop
user_01889,8.96,0.67,standard,30,0.78,smart_tv
user_01890,0.63,0.23,basic,8,0.33,mobile
user_01891,4.99,0.97,premium,22,0.82,desktop
user_01892,7.29,0.64,premium,29,0.89,smart_tv
user_01893,2.9,0.42,standard,21,0.47,mobile
user_01894,1.31,0.3,ad_supported,10,0.22,mobile
user_01895,3.48,0.84,premium,20,0.81,smart_tv
user_01896,1.81,0.29,basic,22,0.52,mobile
user_01897,2.13,0.27,standard,15,0.54,mobile
user_01898,8.82,0.55,premium,28,0.81,desktop
user_01899,1.03,0.26,ad_supported,15,0.34,tablet
user_01900,1.16,0.11,ad_supported,10,0.37,tablet
user_01901,6.73,0.61,premium,25,0.69,smart_tv
user_01902,1.37,0.3,ad_supported,15,0.57,mobile
user_01903,2.71,0.24,basic,21,0.53,mobile
user_01904,2.09,0.21,ad_supported,25,0.37,mobile
user_01905,1.37,0.28,ad_supported,22,0.37,mobile
user_01906,7.32,0.43,premium,23,0.83,desktop
user_01907,5.84,0.4,standard,27,0.82,desktop
user_01908,6.66,0.74,premium,28,0.76,desktop
user_01909,3.26,0.41,ad_supported,16,0.3,mobile
user_01910,1.22,0.18,basic,14,0.21,tablet
user_01911,9.35,0.67,standard,27,0.85,smart_tv
user_01912,1.85,0.35,basic,5,0.31,mobile
user_01913,2.1,0.44,premium,12,0.56,tablet
user_01914,2.32,0.62,standard,9,0.67,smart_tv
user_01915,4.24,0.92,premium,20,0.87,smart_tv
user_01916,5.37,0.94,premium,29,0.69,smart_tv
user_01917,8.01,0.4,standard,30,0.93,desktop
user_01918,4.55,0.61,standard,8,0.65,smart_tv
user_01919,2.07,0.37,standard,20,0.55,mobile
user_01920,1.59,0.38,ad_supported,24,0.43,mobile
user_01921,3.92,0.58,premium,12,0.75,tablet
user_01922,3.36,0.64,premium,25,0.61,desktop
user_01923,1.96,0.13,ad_supported,6,0.46,mobile
user_01924,3.63,0.62,premium,28,0.86,smart_tv
user_01925,1.14,0.42,standard,24,0.52,mobile
user_01926,4.75,0.62,premium,13,0.72,smart_tv
user_01927,2.76,0.43,standard,9,0.55,smart_tv
user_01928,2.75,0.45,ad_supported,15,0.56,mobile
user_01929,1.3,0.41,ad_supported,25,0.54,mobile
user_01930,4.6,0.52,standard,8,0.6,smart_tv
user_01931,3.01,0.36,basic,19,0.36,mobile
user_01932,6.23,0.63,premium,29,0.73,desktop
user_01933,1.77,0.34,basic,9,0.27,tablet
user_01934,6.51,0.78,premium,28,0.71,smart_tv
user_01935,4.8,0.56,standard,9,0.7,tablet
user_01936,8.25,0.56,standard,23,0.88,desktop
user_01937,6.66,0.68,premium,23,0.65,desktop
user_01938,3.34,0.72,standard,8,0.71,tablet
user_01939,2.94,0.55,premium,12,0.74,tablet
user_01940,2.21,0.39,basic,23,0.45,mobile
user_01941,4.96,0.71,premium,25,0.73,desktop
user_01942,6.55,0.72,premium,25,0.8,desktop
user_01943,0.89,0.19,ad_supported,13,0.34,mobile
user_01944,2.48,0.54,premium,14,0.63,smart_tv
user_01945,1.72,0.34,basic,13,0.37,tablet
user_01946,1.01,0.2,basic,9,0.32,mobile
user_01947,1.21,0.23,basic,18,0.38,mobile
user_01948,1.27,0.11,ad_supported,6,0.34,mobile
user_01949,0.98,0.24,basic,6,0.35,tablet
user_01950,1.18,0.26,ad_supported,16,0.38,mobile
user_01951,3.99,0.68,premium,21,0.68,smart_tv
user_01952,8.07,0.65,standard,30,0.76,smart_tv
user_01953,4.82,0.64,standard,12,0.77,smart_tv
user_01954,3.84,0.46,standard,8,0.67,tablet
user_01955,7.74,0.46,standard,30,0.87,smart_tv
user_01956,1.63,0.2,ad_supported,10,0.37,tablet
user_01957,1.85,0.26,ad_supported,20,0.56,mobile
user_01958,4.74,0.78,standard,11,0.75,tablet
user_01959,3.16,0.48,standard,8,0.58,smart_tv
user_01960,1.21,0.25,ad_supported,9,0.37,tablet
user_01961,2.36,0.25,ad_supported,25,0.54,mobile
user_01962,2.18,0.66,standard,8,0.7,smart_tv
user_01963,1.66,0.2,basic,19,0.33,mobile
user_01964,3.05,0.39,ad_supported,23,0.56,mobile
user_01965,0.94,0.26,ad_supported,10,0.23,tablet
user_01966,1.68,0.11,basic,7,0.31,mobile
user_01967,7.91,0.54,premium,25,0.85,desktop
user_01968,1.59,0.44,basic,19,0.47,mobile
user_01969,6.49,0.58,standard,26,0.84,desktop
user_01970,4.47,0.66,premium,27,0.75,smart_tv
user_01971,6.16,0.78,premium,26,0.85,desktop
user_01972,9.9,0.43,premium,25,0.89,desktop
user_01973,1.39,0.35,ad_supported,25,0.51,mobile
user_01974,1.74,0.23,ad_supported,14,0.49,tablet
user_01975,4.34,0.69,premium,24,0.86,smart_tv
user_01976,1.91,0.1,ad_supported,14,0.45,mobile
user_01977,5.47,0.78,premium,20,0.87,desktop
user_01978,2.62,0.69,standard,9,0.76,smart_tv
user_01979,1.35,0.24,basic,9,0.49,mobile
user_01980,5.59,0.68,premium,22,0.86,desktop
user_01981,4.45,0.61,standard,26,0.86,desktop
user_01982,3.2,0.96,premium,21,0.76,desktop
user_01983,4.23,0.57,premium,8,0.57,tablet
user_01984,6.84,0.73,premium,21,0.72,desktop
user_01985,3.27,0.74,premium,14,0.68,smart_tv
user_01986,3.95,0.97,premium,29,0.72,smart_tv
user_01987,6.18,0.62,premium,25,0.85,smart_tv
user_01988,1.48,0.21,ad_supported,8,0.49,mobile
user_01989,2.68,0.41,basic,23,0.49,mobile
user_01990,2.47,0.21,standard,16,0.54,mobile
user_01991,4.29,0.71,premium,30,0.79,desktop
user_01992,3.31,0.47,ad_supported,25,0.58,mobile
user_01993,4.52,0.77,premium,29,0.76,desktop
user_01994,7.3,0.59,standard,25,0.94,desktop
user_01995,6.34,0.75,premium,29,0.89,smart_tv
user_01996,1.72,0.35,basic,18,0.53,mobile
user_01997,3.87,0.57,standard,14,0.53,tablet
user_01998,6.29,0.45,standard,25,0.88,smart_tv
user_01999,5.73,0.38,standard,30,0.86,smart_tv
user_02000,3.08,0.76,standard,10,0.71,smart_tv
user_02001,9.9,0.65,premium,22,0.82,smart_tv
user_02002,4.37,0.56,premium,24,0.72,smart_tv
user_02003,5.76,0.86,premium,27,0.79,desktop
user_02004,5.88,0.87,premium,22,0.73,desktop
user_02005,4.05,0.6,standard,9,0.72,smart_tv
user_02006,8.92,0.32,premium,23,0.72,desktop
user_02007,6.55,0.4,premium,26,0.75,smart_tv
user_02008,1.18,0.29,ad_supported,20,0.51,mobile
user_02009,4.65,0.73,premium,22,0.64,desktop
user_02010,1.52,0.34,basic,5,0.42,tablet
user_02011,6.17,0.86,premium,30,0.83,desktop
user_02012,5.12,0.52,standard,22,0.87,desktop
user_02013,0.94,0.27,ad_supported,10,0.28,tablet
user_02014,5.53,0.32,premium,24,0.79,desktop
user_02015,3.34,0.58,premium,9,0.61,smart_tv
user_02016,5.8,0.79,premium,30,0.68,desktop
user_02017,3.69,0.57,standard,10,0.6,smart_tv
user_02018,2.7,0.53,premium,13,0.77,smart_tv
user_02019,5.77,0.38,standard,29,0.81,smart_tv
user_02020,2.75,0.45,standard,17,0.44,mobile
user_02021,5.17,0.89,premium,30,0.87,desktop
user_02022,4.5,0.67,premium,10,0.74,smart_tv
user_02023,0.58,0.26,basic,14,0.48,mobile
user_02024,1.96,0.3,basic,18,0.56,mobile
user_02025,8.34,0.3,premium,22,0.83,smart_tv
user_02026,0.6,0.39,ad_supported,7,0.28,tablet
user_02027,2.69,0.36,basic,22,0.54,mobile
user_02028,1.63,0.16,basic,15,0.37,tablet
user_02029,2.75,0.69,standard,8,0.6,smart_tv
user_02030,4.31,0.86,premium,22,0.69,smart_tv
user_02031,2.27,0.43,standard,10,0.57,tablet
user_02032,5.13,0.96,premium,27,0.65,desktop
user_02033,1.12,0.22,ad_supported,13,0.48,mobile
user_02034,2.86,0.6,premium,14,0.6,smart_tv
user_02035,1.46,0.34,ad_supported,12,0.31,tablet
user_02036,6.1,0.54,premium,23,0.75,smart_tv
user_02037,1.42,0.31,basic,6,0.27,mobile
user_02038,2.48,0.31,standard,25,0.44,mobile
user_02039,1.95,0.26,standard,16,0.52,mobile
user_02040,1.02,0.35,ad_supported,12,0.39,tablet
user_02041,3.81,0.56,premium,14,0.79,tablet
user_02042,7.84,0.45,premium,26,0.77,desktop
user_02043,4.96,0.67,premium,23,0.79,smart_tv
user_02044,5.48,0.34,premium,28,0.78,smart_tv
user_02045,1.91,0.24,ad_supported,15,0.29,mobile
user_02046,1.95,0.44,standard,16,0.43,mobile
user_02047,5.92,0.69,standard,28,0.91,smart_tv
user_02048,9.65,0.51,premium,22,0.86,desktop
user_02049,1.74,0.32,basic,5,0.49,tablet
user_02050,2.42,0.74,standard,8,0.61,tablet
user_02051,9.83,0.59,premium,30,0.83,desktop
user_02052,3,0.51,standard,8,0.64,smart_tv
user_02053,6.35,0.31,premium,29,0.82,smart_tv
user_02054,4.83,0.44,premium,10,0.52,tablet
user_02055,2.31,0.79,standard,10,0.51,smart_tv
user_02056,1.17,0.39,ad_supported,11,0.29,mobile
user_02057,2.31,0.46,basic,18,0.46,mobile
user_02058,8.19,0.37,standard,28,0.81,smart_tv
user_02059,3.45,0.37,standard,23,0.5,mobile
user_02060,4.49,0.95,premium,30,0.72,desktop
user_02061,3.18,0.31,ad_supported,23,0.46,mobile
user_02062,9.35,0.62,standard,26,0.76,desktop
